Timestamp,Value (%RH)
14-May-22 6:35:00 AM CDT,41.4
14-May-22 6:40:00 AM CDT,41.5
14-May-22 6:45:00 AM CDT,41.5
14-May-22 6:50:00 AM CDT,41.6
14-May-22 6:55:00 AM CDT,41.6
14-May-22 7:00:00 AM CDT,41.6
14-May-22 7:05:00 AM CDT,41.6
14-May-22 7:10:00 AM CDT,41.6
14-May-22 7:15:00 AM CDT,41.6
14-May-22 7:20:00 AM CDT,41.6
14-May-22 7:25:00 AM CDT,41.6
14-May-22 7:30:00 AM CDT,41.6
14-May-22 7:35:00 AM CDT,41.7
14-May-22 7:40:00 AM CDT,41.7
14-May-22 7:45:00 AM CDT,41.7
14-May-22 7:50:00 AM CDT,41.7
14-May-22 7:55:00 AM CDT,41.8
14-May-22 8:00:00 AM CDT,41.9
14-May-22 8:05:00 AM CDT,41.9
14-May-22 8:10:00 AM CDT,41.9
14-May-22 8:15:00 AM CDT,42.0
14-May-22 8:20:00 AM CDT,42.0
14-May-22 8:25:00 AM CDT,42.0
14-May-22 8:30:00 AM CDT,42.0
14-May-22 8:35:00 AM CDT,42.0
14-May-22 8:40:00 AM CDT,42.0
14-May-22 8:45:00 AM CDT,42.0
14-May-22 8:50:00 AM CDT,42.1
14-May-22 8:55:00 AM CDT,42.1
14-May-22 9:00:00 AM CDT,42.1
14-May-22 9:05:00 AM CDT,42.2
14-May-22 9:10:00 AM CDT,41.5
14-May-22 9:15:00 AM CDT,40.3
14-May-22 9:20:00 AM CDT,39.3
14-May-22 9:25:00 AM CDT,38.8
14-May-22 9:30:00 AM CDT,37.9
14-May-22 9:35:00 AM CDT,36.9
14-May-22 9:40:00 AM CDT,35.9
14-May-22 9:45:00 AM CDT,35.2
14-May-22 9:50:00 AM CDT,34.4
14-May-22 9:55:00 AM CDT,34.1
14-May-22 10:00:00 AM CDT,33.9
14-May-22 10:05:00 AM CDT,33.6
14-May-22 10:10:00 AM CDT,32.9
14-May-22 10:15:00 AM CDT,32.3
14-May-22 10:20:00 AM CDT,31.9
14-May-22 10:25:00 AM CDT,31.3
14-May-22 10:30:00 AM CDT,29.9
14-May-22 10:35:00 AM CDT,29.5
14-May-22 10:40:00 AM CDT,28.9
14-May-22 10:45:00 AM CDT,31.4
14-May-22 10:50:00 AM CDT,44.4
14-May-22 10:55:00 AM CDT,46.9
14-May-22 11:00:00 AM CDT,47.5
14-May-22 11:05:00 AM CDT,47.2
14-May-22 11:10:00 AM CDT,46.0
14-May-22 11:15:00 AM CDT,46.9
14-May-22 11:20:00 AM CDT,49.6
14-May-22 11:25:00 AM CDT,50.3
14-May-22 11:30:00 AM CDT,48.7
14-May-22 11:35:00 AM CDT,46.5
14-May-22 11:40:00 AM CDT,45.6
14-May-22 11:45:00 AM CDT,45.7
14-May-22 11:50:00 AM CDT,48.9
14-May-22 11:55:00 AM CDT,47.8
14-May-22 12:00:00 PM CDT,45.9
14-May-22 12:05:00 PM CDT,48.2
14-May-22 12:10:00 PM CDT,48.5
14-May-22 12:15:00 PM CDT,48.2
14-May-22 12:20:00 PM CDT,49.6
14-May-22 12:25:00 PM CDT,50.8
14-May-22 12:30:00 PM CDT,50.2
14-May-22 12:35:00 PM CDT,49.4
14-May-22 12:40:00 PM CDT,49.7
14-May-22 12:45:00 PM CDT,50.4
14-May-22 12:50:00 PM CDT,50.6
14-May-22 12:55:00 PM CDT,51.3
14-May-22 1:00:00 PM CDT,53.1
14-May-22 1:05:00 PM CDT,51.8
14-May-22 1:10:00 PM CDT,51.4
14-May-22 1:15:00 PM CDT,54.6
14-May-22 1:20:00 PM CDT,54.0
14-May-22 1:25:00 PM CDT,52.5
14-May-22 1:30:00 PM CDT,54.1
14-May-22 1:35:00 PM CDT,55.4
14-May-22 1:40:00 PM CDT,54.1
14-May-22 1:45:00 PM CDT,52.9
14-May-22 1:50:00 PM CDT,55.6
14-May-22 1:55:00 PM CDT,54.6
14-May-22 2:00:00 PM CDT,52.6
14-May-22 2:05:00 PM CDT,54.7
14-May-22 2:10:00 PM CDT,53.5
14-May-22 2:15:00 PM CDT,52.3
14-May-22 2:20:00 PM CDT,53.6
14-May-22 2:25:00 PM CDT,53.0
14-May-22 2:30:00 PM CDT,51.8
14-May-22 2:35:00 PM CDT,50.8
14-May-22 2:40:00 PM CDT,48.6
14-May-22 2:45:00 PM CDT,47.8
14-May-22 2:50:00 PM CDT,48.2
14-May-22 2:55:00 PM CDT,45.5
14-May-22 3:00:00 PM CDT,43.9
14-May-22 3:05:00 PM CDT,45.0
14-May-22 3:10:00 PM CDT,44.0
14-May-22 3:15:00 PM CDT,41.7
14-May-22 3:20:00 PM CDT,43.3
14-May-22 3:25:00 PM CDT,43.7
14-May-22 3:30:00 PM CDT,41.2
14-May-22 3:35:00 PM CDT,42.7
14-May-22 3:40:00 PM CDT,41.9
14-May-22 3:45:00 PM CDT,39.3
14-May-22 3:50:00 PM CDT,42.1
14-May-22 3:55:00 PM CDT,40.4
14-May-22 4:00:00 PM CDT,40.0
14-May-22 4:05:00 PM CDT,41.6
14-May-22 4:10:00 PM CDT,42.3
14-May-22 4:15:00 PM CDT,42.3
14-May-22 4:20:00 PM CDT,42.1
14-May-22 4:25:00 PM CDT,41.9
14-May-22 4:30:00 PM CDT,41.6
14-May-22 4:35:00 PM CDT,41.3
14-May-22 4:40:00 PM CDT,41.0
14-May-22 4:45:00 PM CDT,40.8
14-May-22 4:50:00 PM CDT,40.9
14-May-22 4:55:00 PM CDT,41.0
14-May-22 5:00:00 PM CDT,40.9
14-May-22 5:05:00 PM CDT,40.7
14-May-22 5:10:00 PM CDT,40.7
14-May-22 5:15:00 PM CDT,40.7
14-May-22 5:20:00 PM CDT,40.8
14-May-22 5:25:00 PM CDT,40.7
14-May-22 5:30:00 PM CDT,40.6
14-May-22 5:35:00 PM CDT,40.5
14-May-22 5:40:00 PM CDT,40.3
14-May-22 5:45:00 PM CDT,40.0
14-May-22 5:50:00 PM CDT,39.8
14-May-22 5:55:00 PM CDT,39.6
14-May-22 6:00:00 PM CDT,39.5
14-May-22 6:05:00 PM CDT,39.3
14-May-22 6:10:00 PM CDT,39.2
14-May-22 6:15:00 PM CDT,39.1
14-May-22 6:20:00 PM CDT,39.0
14-May-22 6:25:00 PM CDT,38.8
14-May-22 6:30:00 PM CDT,38.7
14-May-22 6:35:00 PM CDT,38.6
14-May-22 6:40:00 PM CDT,38.5
14-May-22 6:45:00 PM CDT,38.5
14-May-22 6:50:00 PM CDT,38.4
14-May-22 6:55:00 PM CDT,38.3
14-May-22 7:00:00 PM CDT,38.2
14-May-22 7:05:00 PM CDT,38.1
14-May-22 7:10:00 PM CDT,38.1
14-May-22 7:15:00 PM CDT,38.0
14-May-22 7:20:00 PM CDT,37.9
14-May-22 7:25:00 PM CDT,37.8
14-May-22 7:30:00 PM CDT,37.7
14-May-22 7:35:00 PM CDT,37.6
14-May-22 7:40:00 PM CDT,37.5
14-May-22 7:45:00 PM CDT,37.5
14-May-22 7:50:00 PM CDT,37.5
14-May-22 7:55:00 PM CDT,37.4
14-May-22 8:00:00 PM CDT,37.3
14-May-22 8:05:00 PM CDT,37.2
14-May-22 8:10:00 PM CDT,37.0
14-May-22 8:15:00 PM CDT,37.0
14-May-22 8:20:00 PM CDT,36.9
14-May-22 8:25:00 PM CDT,36.9
14-May-22 8:30:00 PM CDT,36.9
14-May-22 8:35:00 PM CDT,36.7
14-May-22 8:40:00 PM CDT,36.5
14-May-22 8:45:00 PM CDT,36.5
14-May-22 8:50:00 PM CDT,36.4
14-May-22 8:55:00 PM CDT,36.3
14-May-22 9:00:00 PM CDT,36.3
14-May-22 9:05:00 PM CDT,36.3
14-May-22 9:10:00 PM CDT,35.6
14-May-22 9:15:00 PM CDT,35.1
14-May-22 9:20:00 PM CDT,35.5
14-May-22 9:25:00 PM CDT,35.1
14-May-22 9:30:00 PM CDT,34.7
14-May-22 9:35:00 PM CDT,34.4
14-May-22 9:40:00 PM CDT,34.7
14-May-22 9:45:00 PM CDT,34.5
14-May-22 9:50:00 PM CDT,34.2
14-May-22 9:55:00 PM CDT,33.9
14-May-22 10:00:00 PM CDT,34.2
14-May-22 10:05:00 PM CDT,34.5
14-May-22 10:10:00 PM CDT,34.7
14-May-22 10:15:00 PM CDT,34.4
14-May-22 10:20:00 PM CDT,34.2
14-May-22 10:25:00 PM CDT,34.0
14-May-22 10:30:00 PM CDT,33.6
14-May-22 10:35:00 PM CDT,33.3
14-May-22 10:40:00 PM CDT,32.9
14-May-22 10:45:00 PM CDT,32.5
14-May-22 10:50:00 PM CDT,32.3
14-May-22 10:55:00 PM CDT,32.2
14-May-22 11:00:00 PM CDT,32.0
14-May-22 11:05:00 PM CDT,31.9
14-May-22 11:10:00 PM CDT,31.9
14-May-22 11:15:00 PM CDT,31.9
14-May-22 11:20:00 PM CDT,31.8
14-May-22 11:25:00 PM CDT,31.8
14-May-22 11:30:00 PM CDT,31.8
14-May-22 11:35:00 PM CDT,31.8
14-May-22 11:40:00 PM CDT,31.8
14-May-22 11:45:00 PM CDT,31.8
14-May-22 11:50:00 PM CDT,31.9
14-May-22 11:55:00 PM CDT,31.9
15-May-22 12:00:00 AM CDT,32.0
15-May-22 12:05:00 AM CDT,32.1
15-May-22 12:10:00 AM CDT,32.1
15-May-22 12:15:00 AM CDT,32.2
15-May-22 12:20:00 AM CDT,32.2
15-May-22 12:25:00 AM CDT,32.3
15-May-22 12:30:00 AM CDT,32.4
15-May-22 12:35:00 AM CDT,32.5
15-May-22 12:40:00 AM CDT,32.6
15-May-22 12:45:00 AM CDT,32.7
15-May-22 12:50:00 AM CDT,32.8
15-May-22 12:55:00 AM CDT,32.8
15-May-22 1:00:00 AM CDT,33.0
15-May-22 1:05:00 AM CDT,33.1
15-May-22 1:10:00 AM CDT,33.2
15-May-22 1:15:00 AM CDT,33.4
15-May-22 1:20:00 AM CDT,33.5
15-May-22 1:25:00 AM CDT,33.6
15-May-22 1:30:00 AM CDT,33.7
15-May-22 1:35:00 AM CDT,33.8
15-May-22 1:40:00 AM CDT,33.9
15-May-22 1:45:00 AM CDT,33.9
15-May-22 1:50:00 AM CDT,34.0
15-May-22 1:55:00 AM CDT,34.0
15-May-22 2:00:00 AM CDT,34.1
15-May-22 2:05:00 AM CDT,34.1
15-May-22 2:10:00 AM CDT,34.2
15-May-22 2:15:00 AM CDT,34.2
15-May-22 2:20:00 AM CDT,34.2
15-May-22 2:25:00 AM CDT,34.3
15-May-22 2:30:00 AM CDT,34.4
15-May-22 2:35:00 AM CDT,34.4
15-May-22 2:40:00 AM CDT,34.4
15-May-22 2:45:00 AM CDT,34.5
15-May-22 2:50:00 AM CDT,34.5
15-May-22 2:55:00 AM CDT,34.6
15-May-22 3:00:00 AM CDT,34.6
15-May-22 3:05:00 AM CDT,34.6
15-May-22 3:10:00 AM CDT,34.6
15-May-22 3:15:00 AM CDT,34.6
15-May-22 3:20:00 AM CDT,34.5
15-May-22 3:25:00 AM CDT,34.5
15-May-22 3:30:00 AM CDT,34.5
15-May-22 3:35:00 AM CDT,34.5
15-May-22 3:40:00 AM CDT,34.5
15-May-22 3:45:00 AM CDT,34.5
15-May-22 3:50:00 AM CDT,34.5
15-May-22 3:55:00 AM CDT,34.5
15-May-22 4:00:00 AM CDT,34.5
15-May-22 4:05:00 AM CDT,34.5
15-May-22 4:10:00 AM CDT,34.5
15-May-22 4:15:00 AM CDT,34.4
15-May-22 4:20:00 AM CDT,34.5
15-May-22 4:25:00 AM CDT,34.5
15-May-22 4:30:00 AM CDT,34.5
15-May-22 4:35:00 AM CDT,34.4
15-May-22 4:40:00 AM CDT,34.4
15-May-22 4:45:00 AM CDT,34.5
15-May-22 4:50:00 AM CDT,34.5
15-May-22 4:55:00 AM CDT,34.5
15-May-22 5:00:00 AM CDT,34.6
15-May-22 5:05:00 AM CDT,34.6
15-May-22 5:10:00 AM CDT,34.7
15-May-22 5:15:00 AM CDT,34.9
15-May-22 5:20:00 AM CDT,35.1
15-May-22 5:25:00 AM CDT,35.3
15-May-22 5:30:00 AM CDT,35.5
15-May-22 5:35:00 AM CDT,35.6
15-May-22 5:40:00 AM CDT,35.7
15-May-22 5:45:00 AM CDT,35.8
15-May-22 5:50:00 AM CDT,35.9
15-May-22 5:55:00 AM CDT,35.9
15-May-22 6:00:00 AM CDT,35.9
15-May-22 6:05:00 AM CDT,35.8
15-May-22 6:10:00 AM CDT,35.8
15-May-22 6:15:00 AM CDT,35.9
15-May-22 6:20:00 AM CDT,35.8
15-May-22 6:25:00 AM CDT,35.7
15-May-22 6:30:00 AM CDT,35.6
15-May-22 6:35:00 AM CDT,35.4
15-May-22 6:40:00 AM CDT,35.2
15-May-22 6:45:00 AM CDT,35.1
15-May-22 6:50:00 AM CDT,35.0
15-May-22 6:55:00 AM CDT,35.0
15-May-22 7:00:00 AM CDT,35.0
15-May-22 7:05:00 AM CDT,35.0
15-May-22 7:10:00 AM CDT,35.0
15-May-22 7:15:00 AM CDT,35.0
15-May-22 7:20:00 AM CDT,35.0
15-May-22 7:25:00 AM CDT,35.0
15-May-22 7:30:00 AM CDT,35.0
15-May-22 7:35:00 AM CDT,35.0
15-May-22 7:40:00 AM CDT,35.0
15-May-22 7:45:00 AM CDT,35.0
15-May-22 7:50:00 AM CDT,35.0
15-May-22 7:55:00 AM CDT,35.1
15-May-22 8:00:00 AM CDT,35.1
15-May-22 8:05:00 AM CDT,35.1
15-May-22 8:10:00 AM CDT,35.1
15-May-22 8:15:00 AM CDT,35.0
15-May-22 8:20:00 AM CDT,35.0
15-May-22 8:25:00 AM CDT,34.9
15-May-22 8:30:00 AM CDT,34.9
15-May-22 8:35:00 AM CDT,34.9
15-May-22 8:40:00 AM CDT,34.9
15-May-22 8:45:00 AM CDT,34.8
15-May-22 8:50:00 AM CDT,34.8
15-May-22 8:55:00 AM CDT,34.8
15-May-22 9:00:00 AM CDT,34.8
15-May-22 9:05:00 AM CDT,34.6
15-May-22 9:10:00 AM CDT,33.5
15-May-22 9:15:00 AM CDT,34.1
15-May-22 9:20:00 AM CDT,33.8
15-May-22 9:25:00 AM CDT,33.4
15-May-22 9:30:00 AM CDT,33.5
15-May-22 9:35:00 AM CDT,33.7
15-May-22 9:40:00 AM CDT,33.3
15-May-22 9:45:00 AM CDT,33.2
15-May-22 9:50:00 AM CDT,33.1
15-May-22 9:55:00 AM CDT,33.2
15-May-22 10:00:00 AM CDT,32.7
15-May-22 10:05:00 AM CDT,32.3
15-May-22 10:10:00 AM CDT,32.0
15-May-22 10:15:00 AM CDT,32.1
15-May-22 10:20:00 AM CDT,31.9
15-May-22 10:25:00 AM CDT,31.3
15-May-22 10:30:00 AM CDT,31.1
15-May-22 10:35:00 AM CDT,31.0
15-May-22 10:40:00 AM CDT,30.7
15-May-22 10:45:00 AM CDT,30.0
15-May-22 10:50:00 AM CDT,29.5
15-May-22 10:55:00 AM CDT,28.7
15-May-22 11:00:00 AM CDT,28.5
15-May-22 11:05:00 AM CDT,28.2
15-May-22 11:10:00 AM CDT,27.7
15-May-22 11:15:00 AM CDT,27.2
15-May-22 11:20:00 AM CDT,26.5
15-May-22 11:25:00 AM CDT,26.1
15-May-22 11:30:00 AM CDT,25.7
15-May-22 11:35:00 AM CDT,25.6
15-May-22 11:40:00 AM CDT,25.5
15-May-22 11:45:00 AM CDT,25.1
15-May-22 11:50:00 AM CDT,24.8
15-May-22 11:55:00 AM CDT,24.3
15-May-22 12:00:00 PM CDT,24.6
15-May-22 12:05:00 PM CDT,24.6
15-May-22 12:10:00 PM CDT,24.8
15-May-22 12:15:00 PM CDT,24.5
15-May-22 12:20:00 PM CDT,24.4
15-May-22 12:25:00 PM CDT,24.2
15-May-22 12:30:00 PM CDT,23.7
15-May-22 12:35:00 PM CDT,23.7
15-May-22 12:40:00 PM CDT,23.9
15-May-22 12:45:00 PM CDT,23.8
15-May-22 12:50:00 PM CDT,23.6
15-May-22 12:55:00 PM CDT,23.9
15-May-22 1:00:00 PM CDT,23.7
15-May-22 1:05:00 PM CDT,23.4
15-May-22 1:10:00 PM CDT,23.5
15-May-22 1:15:00 PM CDT,22.9
15-May-22 1:20:00 PM CDT,23.1
15-May-22 1:25:00 PM CDT,23.0
15-May-22 1:30:00 PM CDT,22.5
15-May-22 1:35:00 PM CDT,22.1
15-May-22 1:40:00 PM CDT,22.1
15-May-22 1:45:00 PM CDT,22.4
15-May-22 1:50:00 PM CDT,22.3
15-May-22 1:55:00 PM CDT,22.1
15-May-22 2:00:00 PM CDT,22.0
15-May-22 2:05:00 PM CDT,22.1
15-May-22 2:10:00 PM CDT,22.1
15-May-22 2:15:00 PM CDT,22.0
15-May-22 2:20:00 PM CDT,22.0
15-May-22 2:25:00 PM CDT,21.9
15-May-22 2:30:00 PM CDT,22.1
15-May-22 2:35:00 PM CDT,22.3
15-May-22 2:40:00 PM CDT,22.5
15-May-22 2:45:00 PM CDT,22.5
15-May-22 2:50:00 PM CDT,22.4
15-May-22 2:55:00 PM CDT,22.5
15-May-22 3:00:00 PM CDT,22.7
15-May-22 3:05:00 PM CDT,22.9
15-May-22 3:10:00 PM CDT,23.1
15-May-22 3:15:00 PM CDT,23.4
15-May-22 3:20:00 PM CDT,23.3
15-May-22 3:25:00 PM CDT,23.4
15-May-22 3:30:00 PM CDT,23.5
15-May-22 3:35:00 PM CDT,23.2
15-May-22 3:40:00 PM CDT,23.4
15-May-22 3:45:00 PM CDT,23.7
15-May-22 3:50:00 PM CDT,24.0
15-May-22 3:55:00 PM CDT,24.1
15-May-22 4:00:00 PM CDT,24.2
15-May-22 4:05:00 PM CDT,24.6
15-May-22 4:10:00 PM CDT,24.8
15-May-22 4:15:00 PM CDT,24.8
15-May-22 4:20:00 PM CDT,24.8
15-May-22 4:25:00 PM CDT,24.9
15-May-22 4:30:00 PM CDT,25.0
15-May-22 4:35:00 PM CDT,25.2
15-May-22 4:40:00 PM CDT,25.3
15-May-22 4:45:00 PM CDT,25.5
15-May-22 4:50:00 PM CDT,25.7
15-May-22 4:55:00 PM CDT,25.8
15-May-22 5:00:00 PM CDT,25.9
15-May-22 5:05:00 PM CDT,26.0
15-May-22 5:10:00 PM CDT,26.1
15-May-22 5:15:00 PM CDT,26.3
15-May-22 5:20:00 PM CDT,26.3
15-May-22 5:25:00 PM CDT,26.3
15-May-22 5:30:00 PM CDT,26.4
15-May-22 5:35:00 PM CDT,26.4
15-May-22 5:40:00 PM CDT,26.5
15-May-22 5:45:00 PM CDT,26.5
15-May-22 5:50:00 PM CDT,26.6
15-May-22 5:55:00 PM CDT,26.7
15-May-22 6:00:00 PM CDT,26.7
15-May-22 6:05:00 PM CDT,26.8
15-May-22 6:10:00 PM CDT,26.9
15-May-22 6:15:00 PM CDT,27.0
15-May-22 6:20:00 PM CDT,27.0
15-May-22 6:25:00 PM CDT,27.1
15-May-22 6:30:00 PM CDT,27.1
15-May-22 6:35:00 PM CDT,27.2
15-May-22 6:40:00 PM CDT,27.2
15-May-22 6:45:00 PM CDT,27.3
15-May-22 6:50:00 PM CDT,27.2
15-May-22 6:55:00 PM CDT,26.9
15-May-22 7:00:00 PM CDT,26.1
15-May-22 7:05:00 PM CDT,26.1
15-May-22 7:10:00 PM CDT,26.7
15-May-22 7:15:00 PM CDT,27.1
15-May-22 7:20:00 PM CDT,27.3
15-May-22 7:25:00 PM CDT,27.4
15-May-22 7:30:00 PM CDT,27.3
15-May-22 7:35:00 PM CDT,26.7
15-May-22 7:40:00 PM CDT,26.4
15-May-22 7:45:00 PM CDT,25.9
15-May-22 7:50:00 PM CDT,25.6
15-May-22 7:55:00 PM CDT,25.3
15-May-22 8:00:00 PM CDT,24.9
15-May-22 8:05:00 PM CDT,24.8
15-May-22 8:10:00 PM CDT,24.8
15-May-22 8:15:00 PM CDT,24.9
15-May-22 8:20:00 PM CDT,24.9
15-May-22 8:25:00 PM CDT,24.9
15-May-22 8:30:00 PM CDT,24.9
15-May-22 8:35:00 PM CDT,24.9
15-May-22 8:40:00 PM CDT,24.9
15-May-22 8:45:00 PM CDT,24.9
15-May-22 8:50:00 PM CDT,25.1
15-May-22 8:55:00 PM CDT,25.4
15-May-22 9:00:00 PM CDT,25.6
15-May-22 9:05:00 PM CDT,25.5
15-May-22 9:10:00 PM CDT,25.6
15-May-22 9:15:00 PM CDT,25.7
15-May-22 9:20:00 PM CDT,25.8
15-May-22 9:25:00 PM CDT,26.0
15-May-22 9:30:00 PM CDT,26.2
15-May-22 9:35:00 PM CDT,26.3
15-May-22 9:40:00 PM CDT,26.4
15-May-22 9:45:00 PM CDT,26.5
15-May-22 9:50:00 PM CDT,26.6
15-May-22 9:55:00 PM CDT,26.6
15-May-22 10:00:00 PM CDT,26.7
15-May-22 10:05:00 PM CDT,26.8
15-May-22 10:10:00 PM CDT,26.9
15-May-22 10:15:00 PM CDT,26.9
15-May-22 10:20:00 PM CDT,26.9
15-May-22 10:25:00 PM CDT,27.0
15-May-22 10:30:00 PM CDT,27.0
15-May-22 10:35:00 PM CDT,27.1
15-May-22 10:40:00 PM CDT,27.1
15-May-22 10:45:00 PM CDT,27.1
15-May-22 10:50:00 PM CDT,27.2
15-May-22 10:55:00 PM CDT,27.2
15-May-22 11:00:00 PM CDT,27.3
15-May-22 11:05:00 PM CDT,27.4
15-May-22 11:10:00 PM CDT,27.6
15-May-22 11:15:00 PM CDT,27.7
15-May-22 11:20:00 PM CDT,27.9
15-May-22 11:25:00 PM CDT,28.1
15-May-22 11:30:00 PM CDT,28.2
15-May-22 11:35:00 PM CDT,28.4
15-May-22 11:40:00 PM CDT,28.5
15-May-22 11:45:00 PM CDT,28.6
15-May-22 11:50:00 PM CDT,28.6
15-May-22 11:55:00 PM CDT,28.7
16-May-22 12:00:00 AM CDT,28.8
16-May-22 12:05:00 AM CDT,28.9
16-May-22 12:10:00 AM CDT,29.0
16-May-22 12:15:00 AM CDT,29.1
16-May-22 12:20:00 AM CDT,29.1
16-May-22 12:25:00 AM CDT,29.1
16-May-22 12:30:00 AM CDT,29.1
16-May-22 12:35:00 AM CDT,29.1
16-May-22 12:40:00 AM CDT,29.1
16-May-22 12:45:00 AM CDT,29.2
16-May-22 12:50:00 AM CDT,29.3
16-May-22 12:55:00 AM CDT,29.3
16-May-22 1:00:00 AM CDT,29.4
16-May-22 1:05:00 AM CDT,29.4
16-May-22 1:10:00 AM CDT,29.4
16-May-22 1:15:00 AM CDT,29.4
16-May-22 1:20:00 AM CDT,29.5
16-May-22 1:25:00 AM CDT,29.5
16-May-22 1:30:00 AM CDT,29.5
16-May-22 1:35:00 AM CDT,29.6
16-May-22 1:40:00 AM CDT,29.6
16-May-22 1:45:00 AM CDT,29.7
16-May-22 1:50:00 AM CDT,29.7
16-May-22 1:55:00 AM CDT,29.8
16-May-22 2:00:00 AM CDT,29.8
16-May-22 2:05:00 AM CDT,29.9
16-May-22 2:10:00 AM CDT,29.9
16-May-22 2:15:00 AM CDT,30.0
16-May-22 2:20:00 AM CDT,30.0
16-May-22 2:25:00 AM CDT,30.1
16-May-22 2:30:00 AM CDT,30.1
16-May-22 2:35:00 AM CDT,30.2
16-May-22 2:40:00 AM CDT,30.2
16-May-22 2:45:00 AM CDT,30.3
16-May-22 2:50:00 AM CDT,30.3
16-May-22 2:55:00 AM CDT,30.3
16-May-22 3:00:00 AM CDT,30.3
16-May-22 3:05:00 AM CDT,30.4
16-May-22 3:10:00 AM CDT,30.4
16-May-22 3:15:00 AM CDT,30.4
16-May-22 3:20:00 AM CDT,30.5
16-May-22 3:25:00 AM CDT,30.5
16-May-22 3:30:00 AM CDT,30.6
16-May-22 3:35:00 AM CDT,30.6
16-May-22 3:40:00 AM CDT,30.6
16-May-22 3:45:00 AM CDT,30.7
16-May-22 3:50:00 AM CDT,30.7
16-May-22 3:55:00 AM CDT,30.8
16-May-22 4:00:00 AM CDT,30.8
16-May-22 4:05:00 AM CDT,30.8
16-May-22 4:10:00 AM CDT,30.8
16-May-22 4:15:00 AM CDT,30.8
16-May-22 4:20:00 AM CDT,30.8
16-May-22 4:25:00 AM CDT,30.8
16-May-22 4:30:00 AM CDT,30.8
16-May-22 4:35:00 AM CDT,30.8
16-May-22 4:40:00 AM CDT,30.9
16-May-22 4:45:00 AM CDT,30.9
16-May-22 4:50:00 AM CDT,31.0
16-May-22 4:55:00 AM CDT,31.1
16-May-22 5:00:00 AM CDT,31.1
16-May-22 5:05:00 AM CDT,31.1
16-May-22 5:10:00 AM CDT,31.1
16-May-22 5:15:00 AM CDT,31.1
16-May-22 5:20:00 AM CDT,31.2
16-May-22 5:25:00 AM CDT,31.2
16-May-22 5:30:00 AM CDT,31.2
16-May-22 5:35:00 AM CDT,31.2
16-May-22 5:40:00 AM CDT,31.2
16-May-22 5:45:00 AM CDT,31.3
16-May-22 5:50:00 AM CDT,31.3
16-May-22 5:55:00 AM CDT,31.3
16-May-22 6:00:00 AM CDT,31.4
16-May-22 6:05:00 AM CDT,31.4
16-May-22 6:10:00 AM CDT,31.4
16-May-22 6:15:00 AM CDT,31.4
16-May-22 6:20:00 AM CDT,31.5
16-May-22 6:25:00 AM CDT,31.6
16-May-22 6:30:00 AM CDT,31.6
16-May-22 6:35:00 AM CDT,31.7
16-May-22 6:40:00 AM CDT,31.8
16-May-22 6:45:00 AM CDT,31.8
16-May-22 6:50:00 AM CDT,31.9
16-May-22 6:55:00 AM CDT,31.9
16-May-22 7:00:00 AM CDT,32.0
16-May-22 7:05:00 AM CDT,32.5
16-May-22 7:10:00 AM CDT,36.4
16-May-22 7:15:00 AM CDT,36.8
16-May-22 7:20:00 AM CDT,36.1
16-May-22 7:25:00 AM CDT,35.7
16-May-22 7:30:00 AM CDT,35.1
16-May-22 7:35:00 AM CDT,35.0
16-May-22 7:40:00 AM CDT,34.9
16-May-22 7:45:00 AM CDT,34.8
16-May-22 7:50:00 AM CDT,34.6
16-May-22 7:55:00 AM CDT,34.5
16-May-22 8:00:00 AM CDT,34.2
16-May-22 8:05:00 AM CDT,34.1
16-May-22 8:10:00 AM CDT,34.0
16-May-22 8:15:00 AM CDT,33.7
16-May-22 8:20:00 AM CDT,33.6
16-May-22 8:25:00 AM CDT,33.3
16-May-22 8:30:00 AM CDT,33.1
16-May-22 8:35:00 AM CDT,32.7
16-May-22 8:40:00 AM CDT,32.4
16-May-22 8:45:00 AM CDT,32.1
16-May-22 8:50:00 AM CDT,31.9
16-May-22 8:55:00 AM CDT,31.5
16-May-22 9:00:00 AM CDT,31.3
16-May-22 9:05:00 AM CDT,31.3
16-May-22 9:10:00 AM CDT,30.9
16-May-22 9:15:00 AM CDT,31.2
16-May-22 9:20:00 AM CDT,30.9
16-May-22 9:25:00 AM CDT,30.6
16-May-22 9:30:00 AM CDT,30.0
16-May-22 9:35:00 AM CDT,29.8
16-May-22 9:40:00 AM CDT,29.7
16-May-22 9:45:00 AM CDT,29.4
16-May-22 9:50:00 AM CDT,28.9
16-May-22 9:55:00 AM CDT,28.5
16-May-22 10:00:00 AM CDT,28.3
16-May-22 10:05:00 AM CDT,27.9
16-May-22 10:10:00 AM CDT,27.5
16-May-22 10:15:00 AM CDT,27.5
16-May-22 10:20:00 AM CDT,27.4
16-May-22 10:25:00 AM CDT,27.2
16-May-22 10:30:00 AM CDT,27.1
16-May-22 10:35:00 AM CDT,26.9
16-May-22 10:40:00 AM CDT,26.8
16-May-22 10:45:00 AM CDT,26.9
16-May-22 10:50:00 AM CDT,27.0
16-May-22 10:55:00 AM CDT,26.5
16-May-22 11:00:00 AM CDT,26.4
16-May-22 11:05:00 AM CDT,25.9
16-May-22 11:10:00 AM CDT,25.8
16-May-22 11:15:00 AM CDT,25.7
16-May-22 11:20:00 AM CDT,25.4
16-May-22 11:25:00 AM CDT,25.4
