Date,sat,satsp,htg
2023-01-24 01:40:00,70,74,82
2023-01-24 01:55:00,69,75,81
2023-01-24 02:10:00,68,74,80
2023-01-24 02:25:00,67,75,79
2023-01-24 02:40:00,68,74,80
2023-01-24 02:55:00,69,75,79
2023-01-24 03:10:00,68,76,80
2023-01-24 03:25:00,69,77,81
2023-01-24 03:40:00,70,76,82
2023-01-24 03:55:00,71,77,83
2023-01-24 04:10:00,70,76,84
2023-01-24 04:25:00,69,75,83
2023-01-24 04:40:00,68,74,84
2023-01-24 04:55:00,67,75,85
2023-01-24 05:10:00,68,76,84
2023-01-24 05:25:00,67,77,85
2023-01-24 05:40:00,68,76,86
2023-01-24 05:55:00,69,77,87
2023-01-24 06:10:00,70,78,86
2023-01-24 06:25:00,71,77,85
2023-01-24 06:40:00,70,78,84
2023-01-24 06:55:00,71,77,85
2023-01-24 07:10:00,72,78,84
2023-01-24 07:25:00,71,79,83
2023-01-24 07:40:00,72,78,82
2023-01-24 07:55:00,71,79,81
2023-01-24 08:10:00,72,80,82
2023-01-24 08:25:00,73,80,83
2023-01-24 08:40:00,72,80,82
2023-01-24 08:55:00,71,79,81
2023-01-24 09:10:00,72,78,82
2023-01-24 09:25:00,73,77,81
2023-01-24 09:40:00,74,76,80
2023-01-24 09:55:00,75,75,81
2023-01-24 10:10:00,76,74,80
2023-01-24 10:25:00,75,73,81
2023-01-24 10:40:00,76,72,82
2023-01-24 10:55:00,75,73,81
2023-01-24 11:10:00,76,74,80
2023-01-24 11:25:00,77,75,81
2023-01-24 11:40:00,76,76,80
2023-01-24 11:55:00,77,77,81
2023-01-24 12:10:00,76,78,80
2023-01-24 12:25:00,75,77,81
2023-01-24 12:40:00,74,78,80
2023-01-24 12:55:00,73,79,79
2023-01-24 13:10:00,72,80,78
2023-01-24 13:25:00,71,80,79
2023-01-24 13:40:00,70,80,80
2023-01-24 13:55:00,69,80,79
2023-01-24 14:10:00,68,79,78
2023-01-24 14:25:00,69,80,79
2023-01-24 14:40:00,68,79,80
2023-01-24 14:55:00,69,80,81
2023-01-24 15:10:00,70,79,80
2023-01-24 15:25:00,69,80,79
2023-01-24 15:40:00,70,79,78
2023-01-24 15:55:00,71,78,77
2023-01-24 16:10:00,70,77,78
2023-01-24 16:25:00,71,78,79
2023-01-24 16:40:00,70,79,78
2023-01-24 16:55:00,69,80,77
2023-01-24 17:10:00,70,80,78
2023-01-24 17:25:00,71,79,77
2023-01-24 17:40:00,72,78,78
2023-01-24 17:55:00,71,77,79
2023-01-24 18:10:00,70,78,78
2023-01-24 18:25:00,71,79,79
2023-01-24 18:40:00,70,78,80
2023-01-24 18:55:00,71,79,81
2023-01-24 19:10:00,72,80,80
2023-01-24 19:25:00,71,79,81
2023-01-24 19:40:00,72,78,82
2023-01-24 19:55:00,71,77,83
2023-01-24 20:10:00,72,76,84
2023-01-24 20:25:00,71,75,83
2023-01-24 20:40:00,70,74,82
2023-01-24 20:55:00,69,73,83
2023-01-24 21:10:00,68,74,84
2023-01-24 21:25:00,67,75,83
2023-01-24 21:40:00,68,74,84
2023-01-24 21:55:00,69,73,85
2023-01-24 22:10:00,70,72,86
2023-01-24 22:25:00,71,73,85
2023-01-24 22:40:00,70,72,86
2023-01-24 22:55:00,71,73,87
2023-01-24 23:10:00,70,74,86
2023-01-24 23:25:00,69,73,87
2023-01-24 23:40:00,70,72,88
2023-01-24 23:55:00,69,73,89
2023-01-25 00:10:00,70,72,88
2023-01-25 00:25:00,69,71,87
2023-01-25 00:40:00,70,72,86
2023-01-25 00:55:00,71,73,85
2023-01-25 01:10:00,70,74,86
2023-01-25 01:25:00,69,73,87
2023-01-25 01:40:00,70,74,86
2023-01-25 01:55:00,71,73,85
2023-01-25 02:10:00,72,72,84
2023-01-25 02:25:00,71,71,83
2023-01-25 02:40:00,72,70,84
2023-01-25 02:55:00,73,71,83
2023-01-25 03:10:00,74,70,84
2023-01-25 03:25:00,75,71,85
2023-01-25 03:40:00,74,70,86
2023-01-25 03:55:00,75,71,87
2023-01-25 04:10:00,74,70,88
2023-01-25 04:25:00,75,70,87
2023-01-25 04:40:00,74,71,86
2023-01-25 04:55:00,75,70,87
2023-01-25 05:10:00,76,71,88
2023-01-25 05:25:00,75,72,87
2023-01-25 05:40:00,76,73,86
2023-01-25 05:55:00,75,72,85
2023-01-25 06:10:00,74,71,86
2023-01-25 06:25:00,75,70,87
2023-01-25 06:40:00,74,71,86
2023-01-25 06:55:00,75,70,85
2023-01-25 07:10:00,76,71,86
2023-01-25 07:25:00,77,72,85
2023-01-25 07:40:00,78,71,86
2023-01-25 07:55:00,77,70,87
2023-01-25 08:10:00,78,71,88
2023-01-25 08:25:00,77,72,89
2023-01-25 08:40:00,78,73,90
2023-01-25 08:55:00,79,74,91
2023-01-25 09:10:00,80,75,92
2023-01-25 09:25:00,79,76,91
2023-01-25 09:40:00,80,75,90
2023-01-25 09:55:00,81,74,91
2023-01-25 10:10:00,80,75,90
2023-01-25 10:25:00,81,74,91
2023-01-25 10:40:00,82,75,92
2023-01-25 10:55:00,81,74,91
2023-01-25 11:10:00,80,73,90
2023-01-25 11:25:00,81,74,91
2023-01-25 11:40:00,82,75,92
2023-01-25 11:55:00,81,74,91
2023-01-25 12:10:00,80,75,92
2023-01-25 12:25:00,81,74,93
2023-01-25 12:40:00,80,73,92
2023-01-25 12:55:00,79,74,91
2023-01-25 13:10:00,80,75,92
2023-01-25 13:25:00,81,74,91
2023-01-25 13:40:00,80,75,92
2023-01-25 13:55:00,79,76,93
2023-01-25 14:10:00,78,77,92
2023-01-25 14:25:00,77,78,91
2023-01-25 14:40:00,76,77,90
2023-01-25 14:55:00,77,78,91
2023-01-25 15:10:00,76,79,92
2023-01-25 15:25:00,75,80,93
2023-01-25 15:40:00,76,79,94
2023-01-25 15:55:00,75,78,95
2023-01-25 16:10:00,74,77,96
2023-01-25 16:25:00,75,78,95
2023-01-25 16:40:00,76,79,94
2023-01-25 16:55:00,75,80,93
2023-01-25 17:10:00,76,79,92
2023-01-25 17:25:00,77,78,93
2023-01-25 17:40:00,78,79,94
2023-01-25 17:55:00,77,80,93
2023-01-25 18:10:00,76,80,94
2023-01-25 18:25:00,77,80,93
2023-01-25 18:40:00,78,79,92
2023-01-25 18:55:00,79,78,93
2023-01-25 19:10:00,78,77,92
2023-01-25 19:25:00,77,78,91
2023-01-25 19:40:00,76,77,90
2023-01-25 19:55:00,75,78,89
2023-01-25 20:10:00,74,79,90
2023-01-25 20:25:00,73,78,89
2023-01-25 20:40:00,72,79,88
2023-01-25 20:55:00,71,78,89
2023-01-25 21:10:00,70,77,88
2023-01-25 21:25:00,69,78,89
2023-01-25 21:40:00,68,79,90
2023-01-25 21:55:00,69,80,91
2023-01-25 22:10:00,68,80,90
2023-01-25 22:25:00,67,79,91
2023-01-25 22:40:00,68,78,92
2023-01-25 22:55:00,67,79,93
2023-01-25 23:10:00,68,80,92
2023-01-25 23:25:00,69,79,93
2023-01-25 23:40:00,68,78,94
2023-01-25 23:55:00,69,77,95
2023-01-26 00:10:00,68,78,94
2023-01-26 00:25:00,69,79,93
2023-01-26 00:40:00,68,78,92
2023-01-26 00:55:00,69,77,93
2023-01-26 01:10:00,70,76,94
2023-01-26 01:25:00,69,77,93
2023-01-26 01:40:00,70,76,92
2023-01-26 01:55:00,69,75,91
2023-01-26 02:10:00,70,74,92
2023-01-26 02:25:00,69,73,91
2023-01-26 02:40:00,68,74,90
2023-01-26 02:55:00,67,73,91
2023-01-26 03:10:00,66,74,90
2023-01-26 03:25:00,65,75,89
2023-01-26 03:40:00,66,76,88
2023-01-26 03:55:00,67,75,87
2023-01-26 04:10:00,68,76,88
2023-01-26 04:25:00,69,75,87
2023-01-26 04:40:00,70,74,88
2023-01-26 04:55:00,71,73,89
2023-01-26 05:10:00,70,72,90
2023-01-26 05:25:00,71,71,91
2023-01-26 05:40:00,72,70,92
2023-01-26 05:55:00,73,71,91
2023-01-26 06:10:00,72,72,92
2023-01-26 06:25:00,73,71,91
2023-01-26 06:40:00,74,70,90
2023-01-26 06:55:00,75,70,89
2023-01-26 07:10:00,74,70,90
2023-01-26 07:25:00,75,71,89
2023-01-26 07:40:00,74,72,88
2023-01-26 07:55:00,73,73,89
2023-01-26 08:10:00,74,72,90
2023-01-26 08:25:00,75,71,91
2023-01-26 08:40:00,76,70,90
2023-01-26 08:55:00,77,71,91
2023-01-26 09:10:00,76,70,90
2023-01-26 09:25:00,75,70,91
2023-01-26 09:40:00,74,70,90
2023-01-26 09:55:00,75,70,89
2023-01-26 10:10:00,76,70,90
2023-01-26 10:25:00,77,70,89
2023-01-26 10:40:00,76,71,88
2023-01-26 10:55:00,75,72,87
2023-01-26 11:10:00,74,71,88
2023-01-26 11:25:00,75,72,87
2023-01-26 11:40:00,76,73,88
2023-01-26 11:55:00,77,72,89
2023-01-26 12:10:00,78,71,88
2023-01-26 12:25:00,79,70,89
2023-01-26 12:40:00,78,70,88
2023-01-26 12:55:00,77,70,89
2023-01-26 13:10:00,78,71,90
2023-01-26 13:25:00,79,72,91
2023-01-26 13:40:00,78,71,92
2023-01-26 13:55:00,79,72,93
2023-01-26 14:10:00,78,71,92
2023-01-26 14:25:00,77,70,91
2023-01-26 14:40:00,76,71,92
2023-01-26 14:55:00,75,70,93
2023-01-26 15:10:00,74,70,92
2023-01-26 15:25:00,75,71,93
2023-01-26 15:40:00,74,72,94
2023-01-26 15:55:00,73,71,93
2023-01-26 16:10:00,72,72,92
2023-01-26 16:25:00,73,71,93
2023-01-26 16:40:00,72,70,92
2023-01-26 16:55:00,73,71,93
2023-01-26 17:10:00,74,72,94
2023-01-26 17:25:00,75,73,93
2023-01-26 17:40:00,74,74,94
2023-01-26 17:55:00,75,75,95
2023-01-26 18:10:00,76,74,96
2023-01-26 18:25:00,75,73,95
2023-01-26 18:40:00,76,72,96
2023-01-26 18:55:00,77,71,95
2023-01-26 19:10:00,78,70,94
2023-01-26 19:25:00,79,70,95
2023-01-26 19:40:00,80,70,94
2023-01-26 19:55:00,79,70,95
2023-01-26 20:10:00,78,70,96
2023-01-26 20:25:00,77,71,95
2023-01-26 20:40:00,78,72,94
2023-01-26 20:55:00,77,71,93
2023-01-26 21:10:00,76,70,94
2023-01-26 21:25:00,77,70,95
2023-01-26 21:40:00,76,71,96
2023-01-26 21:55:00,75,72,95
2023-01-26 22:10:00,76,73,94
2023-01-26 22:25:00,77,74,93
2023-01-26 22:40:00,78,75,92
2023-01-26 22:55:00,77,74,93
2023-01-26 23:10:00,76,73,92
2023-01-26 23:25:00,77,72,93
2023-01-26 23:40:00,76,71,92
2023-01-26 23:55:00,75,70,93
2023-01-27 00:10:00,74,70,94
2023-01-27 00:25:00,75,71,93
2023-01-27 00:40:00,76,72,92
2023-01-27 00:55:00,77,73,91
2023-01-27 01:10:00,78,74,90
2023-01-27 01:25:00,79,73,89
2023-01-27 01:40:00,78,74,88
2023-01-27 01:55:00,77,73,87
2023-01-27 02:10:00,78,72,86
2023-01-27 02:25:00,79,73,87
2023-01-27 02:40:00,78,72,88
2023-01-27 02:55:00,77,73,89
2023-01-27 03:10:00,78,74,90
2023-01-27 03:25:00,77,75,89
2023-01-27 03:40:00,78,74,88
2023-01-27 03:55:00,79,73,89
2023-01-27 04:10:00,80,72,88
2023-01-27 04:25:00,79,73,87
2023-01-27 04:40:00,78,74,86
2023-01-27 04:55:00,79,75,87
2023-01-27 05:10:00,80,76,86
2023-01-27 05:25:00,81,77,87
2023-01-27 05:40:00,80,78,86
2023-01-27 05:55:00,81,77,85
2023-01-27 06:10:00,82,76,86
2023-01-27 06:25:00,83,77,85
2023-01-27 06:40:00,84,78,84
2023-01-27 06:55:00,83,79,85
2023-01-27 07:10:00,84,78,86
2023-01-27 07:25:00,83,77,87
2023-01-27 07:40:00,82,78,88
2023-01-27 07:55:00,83,79,89
2023-01-27 08:10:00,84,80,90
2023-01-27 08:25:00,85,79,91
2023-01-27 08:40:00,84,80,92
2023-01-27 08:55:00,83,79,93
2023-01-27 09:10:00,82,78,92
2023-01-27 09:25:00,81,79,93
2023-01-27 09:40:00,82,78,92
2023-01-27 09:55:00,83,77,93
2023-01-27 10:10:00,84,76,94
2023-01-27 10:25:00,83,77,95
2023-01-27 10:40:00,84,76,94
2023-01-27 10:55:00,83,77,95
2023-01-27 11:10:00,82,78,94
2023-01-27 11:25:00,81,77,95
2023-01-27 11:40:00,80,76,94
2023-01-27 11:55:00,81,75,93
2023-01-27 12:10:00,82,74,92
2023-01-27 12:25:00,83,75,91
2023-01-27 12:40:00,82,74,90
2023-01-27 12:55:00,83,73,89
2023-01-27 13:10:00,84,74,90
2023-01-27 13:25:00,85,75,89
2023-01-27 13:40:00,84,76,88
2023-01-27 13:55:00,85,75,87
2023-01-27 14:10:00,86,74,88
2023-01-27 14:25:00,87,73,89
2023-01-27 14:40:00,88,72,88
2023-01-27 14:55:00,89,73,89
2023-01-27 15:10:00,88,72,88
2023-01-27 15:25:00,89,73,89
2023-01-27 15:40:00,88,74,90
2023-01-27 15:55:00,87,73,91
2023-01-27 16:10:00,86,74,92
2023-01-27 16:25:00,87,73,91
2023-01-27 16:40:00,88,74,90
2023-01-27 16:55:00,87,75,89
2023-01-27 17:10:00,86,74,90
2023-01-27 17:25:00,87,75,91
2023-01-27 17:40:00,86,76,92
2023-01-27 17:55:00,85,77,91
2023-01-27 18:10:00,84,76,92
2023-01-27 18:25:00,83,75,91
2023-01-27 18:40:00,82,76,90
2023-01-27 18:55:00,81,77,91
2023-01-27 19:10:00,82,78,92
2023-01-27 19:25:00,81,79,91
2023-01-27 19:40:00,80,80,92
2023-01-27 19:55:00,81,79,93
2023-01-27 20:10:00,80,80,94
2023-01-27 20:25:00,79,80,93
2023-01-27 20:40:00,78,79,92
2023-01-27 20:55:00,79,78,91
2023-01-27 21:10:00,78,77,90
2023-01-27 21:25:00,77,76,91
2023-01-27 21:40:00,78,77,92
2023-01-27 21:55:00,77,78,91
2023-01-27 22:10:00,78,77,92
2023-01-27 22:25:00,79,78,91
2023-01-27 22:40:00,78,77,90
2023-01-27 22:55:00,79,78,91
2023-01-27 23:10:00,78,79,92
2023-01-27 23:25:00,77,80,91
2023-01-27 23:40:00,78,79,92
2023-01-27 23:55:00,77,78,93
2023-01-28 00:10:00,76,79,92
2023-01-28 00:25:00,75,78,91
2023-01-28 00:40:00,76,77,92
2023-01-28 00:55:00,77,78,93
2023-01-28 01:10:00,76,77,94
2023-01-28 01:25:00,75,76,93
2023-01-28 01:40:00,76,77,92
2023-01-28 01:55:00,75,78,91
2023-01-28 02:10:00,76,79,92
2023-01-28 02:25:00,75,80,93
2023-01-28 02:40:00,74,79,94
2023-01-28 02:55:00,75,78,95
2023-01-28 03:10:00,76,77,94
2023-01-28 03:25:00,75,76,93
2023-01-28 03:40:00,76,77,92
2023-01-28 03:55:00,75,78,93
2023-01-28 04:10:00,74,77,94
2023-01-28 04:25:00,73,76,95
2023-01-28 04:40:00,72,75,96
2023-01-28 04:55:00,71,76,95
2023-01-28 05:10:00,70,77,96
2023-01-28 05:25:00,69,76,97
2023-01-28 05:40:00,70,77,96
2023-01-28 05:55:00,69,76,95
2023-01-28 06:10:00,68,75,96
2023-01-28 06:25:00,69,74,95
2023-01-28 06:40:00,68,75,96
2023-01-28 06:55:00,67,76,97
2023-01-28 07:10:00,66,75,96
2023-01-28 07:25:00,65,76,97
2023-01-28 07:40:00,66,77,96
2023-01-28 07:55:00,65,76,97
2023-01-28 08:10:00,66,75,98
2023-01-28 08:25:00,65,76,99
2023-01-28 08:40:00,66,75,98
2023-01-28 08:55:00,67,74,99
2023-01-28 09:10:00,66,75,98
2023-01-28 09:25:00,65,76,99
2023-01-28 09:40:00,64,77,98
2023-01-28 09:55:00,63,78,99
2023-01-28 10:10:00,64,77,100
2023-01-28 10:25:00,65,78,100
2023-01-28 10:40:00,64,79,100
2023-01-28 10:55:00,63,80,99
2023-01-28 11:10:00,62,80,98
2023-01-28 11:25:00,63,79,97
2023-01-28 11:40:00,62,78,98
2023-01-28 11:55:00,63,77,99
2023-01-28 12:10:00,64,78,100
2023-01-28 12:25:00,65,77,99
2023-01-28 12:40:00,66,76,100
2023-01-28 12:55:00,67,75,100
2023-01-28 13:10:00,68,74,99
2023-01-28 13:25:00,67,73,100
2023-01-28 13:40:00,66,72,99
2023-01-28 13:55:00,65,71,100
2023-01-28 14:10:00,66,70,100
2023-01-28 14:25:00,67,71,100
2023-01-28 14:40:00,68,70,100
2023-01-28 14:55:00,67,70,99
2023-01-28 15:10:00,66,71,98
2023-01-28 15:25:00,65,70,99
2023-01-28 15:40:00,66,70,100
2023-01-28 15:55:00,67,70,100
2023-01-28 16:10:00,66,70,99
2023-01-28 16:25:00,67,70,100
2023-01-28 16:40:00,68,70,99
2023-01-28 16:55:00,67,70,100
2023-01-28 17:10:00,68,70,99
2023-01-28 17:25:00,67,70,98
2023-01-28 17:40:00,68,71,97
2023-01-28 17:55:00,67,70,96
2023-01-28 18:10:00,66,71,95
2023-01-28 18:25:00,67,72,96
2023-01-28 18:40:00,68,73,95
2023-01-28 18:55:00,67,74,94
2023-01-28 19:10:00,68,73,93
2023-01-28 19:25:00,67,74,92
2023-01-28 19:40:00,68,75,93
2023-01-28 19:55:00,67,74,92
2023-01-28 20:10:00,66,73,93
2023-01-28 20:25:00,65,72,92
2023-01-28 20:40:00,64,73,93
2023-01-28 20:55:00,65,74,94
2023-01-28 21:10:00,66,73,93
2023-01-28 21:25:00,67,74,94
2023-01-28 21:40:00,66,75,93
2023-01-28 21:55:00,65,74,94
2023-01-28 22:10:00,64,73,95
2023-01-28 22:25:00,63,72,94
2023-01-28 22:40:00,64,71,95
2023-01-28 22:55:00,63,70,96
2023-01-28 23:10:00,64,71,97
2023-01-28 23:25:00,65,70,98
2023-01-28 23:40:00,64,71,99
2023-01-28 23:55:00,65,72,100
2023-01-29 00:10:00,64,73,100
2023-01-29 00:25:00,63,72,99
2023-01-29 00:40:00,64,71,100
2023-01-29 00:55:00,63,72,100
2023-01-29 01:10:00,62,71,99
2023-01-29 01:25:00,63,70,100
2023-01-29 01:40:00,62,70,99
2023-01-29 01:55:00,63,71,98
2023-01-29 02:10:00,62,70,97
2023-01-29 02:25:00,63,70,98
2023-01-29 02:40:00,62,70,97
2023-01-29 02:55:00,61,70,98
2023-01-29 03:10:00,62,71,99
2023-01-29 03:25:00,63,72,100
2023-01-29 03:40:00,64,73,99
2023-01-29 03:55:00,63,72,98
2023-01-29 04:10:00,62,73,99
2023-01-29 04:25:00,61,74,98
2023-01-29 04:40:00,62,75,99
2023-01-29 04:55:00,61,76,98
2023-01-29 05:10:00,62,75,97
2023-01-29 05:25:00,61,76,98
2023-01-29 05:40:00,60,77,97
2023-01-29 05:55:00,60,76,98
2023-01-29 06:10:00,61,77,97
2023-01-29 06:25:00,60,78,98
2023-01-29 06:40:00,61,79,97
2023-01-29 06:55:00,62,78,96
2023-01-29 07:10:00,63,77,97
2023-01-29 07:25:00,62,76,96
2023-01-29 07:40:00,63,75,97
2023-01-29 07:55:00,62,76,98
2023-01-29 08:10:00,63,77,97
2023-01-29 08:25:00,62,78,96
2023-01-29 08:40:00,63,77,95
2023-01-29 08:55:00,62,78,94
2023-01-29 09:10:00,63,77,93
2023-01-29 09:25:00,64,78,94
2023-01-29 09:40:00,63,79,95
2023-01-29 09:55:00,62,80,96
2023-01-29 10:10:00,63,80,95
2023-01-29 10:25:00,62,80,96
2023-01-29 10:40:00,63,79,95
2023-01-29 10:55:00,62,78,94
2023-01-29 11:10:00,63,79,93
2023-01-29 11:25:00,62,80,92
2023-01-29 11:40:00,61,79,91
2023-01-29 11:55:00,60,78,90
2023-01-29 12:10:00,61,77,91
2023-01-29 12:25:00,60,78,90
2023-01-29 12:40:00,60,79,89
2023-01-29 12:55:00,61,80,90
2023-01-29 13:10:00,60,80,91
2023-01-29 13:25:00,61,79,92
2023-01-29 13:40:00,62,78,91
2023-01-29 13:55:00,63,79,92
2023-01-29 14:10:00,64,78,93
2023-01-29 14:25:00,63,77,92
2023-01-29 14:40:00,64,76,91
2023-01-29 14:55:00,65,75,90
2023-01-29 15:10:00,66,76,91
2023-01-29 15:25:00,65,77,90
2023-01-29 15:40:00,64,76,89
2023-01-29 15:55:00,65,77,90
2023-01-29 16:10:00,66,76,91
2023-01-29 16:25:00,67,75,92
2023-01-29 16:40:00,66,76,91
2023-01-29 16:55:00,65,75,90
2023-01-29 17:10:00,66,74,91
2023-01-29 17:25:00,65,75,92
2023-01-29 17:40:00,64,76,93
2023-01-29 17:55:00,63,75,94
2023-01-29 18:10:00,64,76,93
2023-01-29 18:25:00,63,75,92
2023-01-29 18:40:00,64,76,91
2023-01-29 18:55:00,63,75,90
2023-01-29 19:10:00,64,74,89
2023-01-29 19:25:00,65,75,88
2023-01-29 19:40:00,66,74,87
2023-01-29 19:55:00,65,73,86
2023-01-29 20:10:00,64,74,87
2023-01-29 20:25:00,63,75,86
2023-01-29 20:40:00,62,74,87
2023-01-29 20:55:00,63,75,88
2023-01-29 21:10:00,64,76,87
2023-01-29 21:25:00,65,75,88
2023-01-29 21:40:00,66,76,89
2023-01-29 21:55:00,65,75,90
2023-01-29 22:10:00,66,76,91
2023-01-29 22:25:00,65,75,92
2023-01-29 22:40:00,66,76,91
2023-01-29 22:55:00,65,75,90
2023-01-29 23:10:00,66,74,89
2023-01-29 23:25:00,67,73,90
2023-01-29 23:40:00,68,72,91
2023-01-29 23:55:00,67,73,92
2023-01-30 00:10:00,68,74,91
2023-01-30 00:25:00,69,73,90
2023-01-30 00:40:00,68,74,89
2023-01-30 00:55:00,69,75,88
2023-01-30 01:10:00,68,76,89
2023-01-30 01:25:00,69,77,90
2023-01-30 01:40:00,70,76,89
2023-01-30 01:55:00,69,77,90
2023-01-30 02:10:00,68,76,91
2023-01-30 02:25:00,69,75,92
2023-01-30 02:40:00,68,74,91
2023-01-30 02:55:00,69,75,92
2023-01-30 03:10:00,68,76,93
2023-01-30 03:25:00,67,75,94
2023-01-30 03:40:00,68,76,93
2023-01-30 03:55:00,69,77,94
2023-01-30 04:10:00,70,78,95
2023-01-30 04:25:00,71,77,96
2023-01-30 04:40:00,72,78,95
2023-01-30 04:55:00,73,79,96
2023-01-30 05:10:00,74,80,95
2023-01-30 05:25:00,73,79,94
2023-01-30 05:40:00,74,80,95
2023-01-30 05:55:00,73,79,94
2023-01-30 06:10:00,74,80,93
2023-01-30 06:25:00,73,79,92
2023-01-30 06:40:00,72,78,91
2023-01-30 06:55:00,71,79,92
2023-01-30 07:10:00,72,78,91
2023-01-30 07:25:00,73,79,90
2023-01-30 07:40:00,72,78,91
2023-01-30 07:55:00,71,77,90
2023-01-30 08:10:00,72,78,91
2023-01-30 08:25:00,73,77,90
2023-01-30 08:40:00,72,78,91
2023-01-30 08:55:00,71,79,90
2023-01-30 09:10:00,70,80,91
2023-01-30 09:25:00,69,80,92
2023-01-30 09:40:00,68,79,93
2023-01-30 09:55:00,67,80,92
2023-01-30 10:10:00,68,79,93
2023-01-30 10:25:00,69,78,92
2023-01-30 10:40:00,68,77,93
2023-01-30 10:55:00,69,78,94
2023-01-30 11:10:00,70,77,95
2023-01-30 11:25:00,71,78,96
2023-01-30 11:40:00,70,77,95
2023-01-30 11:55:00,71,76,94
2023-01-30 12:10:00,72,75,93
2023-01-30 12:25:00,71,74,94
2023-01-30 12:40:00,70,75,95
2023-01-30 12:55:00,69,76,94
2023-01-30 13:10:00,68,75,93
2023-01-30 13:25:00,69,74,94
2023-01-30 13:40:00,68,75,95
2023-01-30 13:55:00,67,74,94
2023-01-30 14:10:00,66,73,93
2023-01-30 14:25:00,67,74,94
2023-01-30 14:40:00,68,75,93
2023-01-30 14:55:00,69,76,92
2023-01-30 15:10:00,68,77,93
2023-01-30 15:25:00,69,78,92
2023-01-30 15:40:00,68,77,91
2023-01-30 15:55:00,67,76,92
2023-01-30 16:10:00,66,77,93
2023-01-30 16:25:00,65,78,94
2023-01-30 16:40:00,66,79,95
2023-01-30 16:55:00,67,78,96
2023-01-30 17:10:00,68,79,95
2023-01-30 17:25:00,67,78,94
2023-01-30 17:40:00,68,77,95
2023-01-30 17:55:00,69,76,96
2023-01-30 18:10:00,68,77,97
2023-01-30 18:25:00,67,78,96
2023-01-30 18:40:00,66,79,97
2023-01-30 18:55:00,67,78,96
2023-01-30 19:10:00,66,79,97
2023-01-30 19:25:00,65,78,96
2023-01-30 19:40:00,66,79,95
2023-01-30 19:55:00,65,78,96
2023-01-30 20:10:00,66,79,95
2023-01-30 20:25:00,67,78,94
2023-01-30 20:40:00,66,77,93
2023-01-30 20:55:00,67,78,94
2023-01-30 21:10:00,66,77,93
2023-01-30 21:25:00,67,76,94
2023-01-30 21:40:00,66,77,93
2023-01-30 21:55:00,67,76,94
2023-01-30 22:10:00,66,77,93
2023-01-30 22:25:00,67,76,94
2023-01-30 22:40:00,68,77,93
2023-01-30 22:55:00,67,76,92
2023-01-30 23:10:00,68,77,93
2023-01-30 23:25:00,67,78,94
2023-01-30 23:40:00,66,77,95
2023-01-30 23:55:00,67,76,96
2023-01-31 00:10:00,68,77,97
2023-01-31 00:25:00,67,76,96
2023-01-31 00:40:00,66,77,95
2023-01-31 00:55:00,67,78,96
2023-01-31 01:10:00,68,79,95
2023-01-31 01:25:00,67,78,96
2023-01-31 01:40:00,66,77,97
2023-01-31 01:55:00,65,78,96
2023-01-31 02:10:00,64,77,97
2023-01-31 02:25:00,65,78,98
2023-01-31 02:40:00,66,79,97
2023-01-31 02:55:00,65,80,96
2023-01-31 03:10:00,64,79,95
2023-01-31 03:25:00,63,80,96
2023-01-31 03:40:00,62,80,95
2023-01-31 03:55:00,63,79,94
2023-01-31 04:10:00,62,80,95
2023-01-31 04:25:00,61,79,96
2023-01-31 04:40:00,60,78,95
2023-01-31 04:55:00,61,77,96
2023-01-31 05:10:00,60,76,95
2023-01-31 05:25:00,60,75,94
2023-01-31 05:40:00,61,74,95
2023-01-31 05:55:00,62,75,96
2023-01-31 06:10:00,61,74,97
2023-01-31 06:25:00,60,75,96
2023-01-31 06:40:00,61,74,95
2023-01-31 06:55:00,60,73,96
2023-01-31 07:10:00,61,72,95
2023-01-31 07:25:00,62,73,96
2023-01-31 07:40:00,61,74,97
2023-01-31 07:55:00,60,73,96
2023-01-31 08:10:00,61,72,97
2023-01-31 08:25:00,60,71,98
2023-01-31 08:40:00,61,72,99
2023-01-31 08:55:00,62,73,100
2023-01-31 09:10:00,61,72,100
2023-01-31 09:25:00,60,71,100
2023-01-31 09:40:00,61,70,100
2023-01-31 09:55:00,60,71,100
2023-01-31 10:10:00,61,70,99
2023-01-31 10:25:00,62,70,100
2023-01-31 10:40:00,61,70,100
2023-01-31 10:55:00,60,70,100
2023-01-31 11:10:00,61,71,100
2023-01-31 11:25:00,60,70,99
2023-01-31 11:40:00,61,71,100
2023-01-31 11:55:00,62,70,100
2023-01-31 12:10:00,61,70,99
2023-01-31 12:25:00,62,71,98
2023-01-31 12:40:00,63,72,99
2023-01-31 12:55:00,62,73,100
2023-01-31 13:10:00,63,74,100
2023-01-31 13:25:00,64,75,100
2023-01-31 13:40:00,63,76,99
2023-01-31 13:55:00,64,75,98
2023-01-31 14:10:00,65,76,97
2023-01-31 14:25:00,64,77,98
2023-01-31 14:40:00,63,76,97
2023-01-31 14:55:00,62,75,98
2023-01-31 15:10:00,61,76,97
2023-01-31 15:25:00,60,75,98
2023-01-31 15:40:00,61,74,97
2023-01-31 15:55:00,60,73,98
2023-01-31 16:10:00,60,74,99
2023-01-31 16:25:00,61,75,100
2023-01-31 16:40:00,62,76,100
2023-01-31 16:55:00,61,77,99
2023-01-31 17:10:00,60,78,98
2023-01-31 17:25:00,61,77,97
