Date,sat,oat
2023-01-26 22:51:00,71,10
2023-01-26 23:06:00,72,11
2023-01-26 23:21:00,73,12
2023-01-26 23:36:00,72,11
2023-01-26 23:51:00,73,12
2023-01-27 00:06:00,74,11
2023-01-27 00:21:00,75,10
2023-01-27 00:36:00,76,9
2023-01-27 00:51:00,75,8
2023-01-27 01:06:00,76,7
2023-01-27 01:21:00,75,8
2023-01-27 01:36:00,76,7
2023-01-27 01:51:00,75,6
2023-01-27 02:06:00,74,5
2023-01-27 02:21:00,75,4
2023-01-27 02:36:00,74,5
2023-01-27 02:51:00,73,4
2023-01-27 03:06:00,74,3
2023-01-27 03:21:00,73,2
2023-01-27 03:36:00,72,3
2023-01-27 03:51:00,71,4
2023-01-27 04:06:00,70,3
2023-01-27 04:21:00,71,2
2023-01-27 04:36:00,70,3
2023-01-27 04:51:00,69,2
2023-01-27 05:06:00,68,3
2023-01-27 05:21:00,69,4
2023-01-27 05:36:00,70,5
2023-01-27 05:51:00,71,6
2023-01-27 06:06:00,72,7
2023-01-27 06:21:00,71,6
2023-01-27 06:36:00,72,5
2023-01-27 06:51:00,71,6
2023-01-27 07:06:00,70,5
2023-01-27 07:21:00,71,4
2023-01-27 07:36:00,70,3
2023-01-27 07:51:00,71,4
2023-01-27 08:06:00,70,5
2023-01-27 08:21:00,69,4
2023-01-27 08:36:00,68,3
2023-01-27 08:51:00,69,2
2023-01-27 09:06:00,68,3
2023-01-27 09:21:00,67,2
2023-01-27 09:36:00,68,3
2023-01-27 09:51:00,69,4
2023-01-27 10:06:00,68,5
2023-01-27 10:21:00,67,6
2023-01-27 10:36:00,68,7
2023-01-27 10:51:00,67,8
2023-01-27 11:06:00,68,7
2023-01-27 11:21:00,69,8
2023-01-27 11:36:00,68,7
2023-01-27 11:51:00,67,8
2023-01-27 12:06:00,66,9
2023-01-27 12:21:00,67,10
2023-01-27 12:36:00,66,11
2023-01-27 12:51:00,65,10
2023-01-27 13:06:00,64,11
2023-01-27 13:21:00,65,10
2023-01-27 13:36:00,64,11
2023-01-27 13:51:00,63,12
2023-01-27 14:06:00,64,13
2023-01-27 14:21:00,63,12
2023-01-27 14:36:00,62,11
2023-01-27 14:51:00,63,10
2023-01-27 15:06:00,62,9
2023-01-27 15:21:00,61,10
2023-01-27 15:36:00,62,11
2023-01-27 15:51:00,61,10
2023-01-27 16:06:00,62,9
2023-01-27 16:21:00,61,8
2023-01-27 16:36:00,62,9
2023-01-27 16:51:00,61,8
2023-01-27 17:06:00,62,9
2023-01-27 17:21:00,63,8
2023-01-27 17:36:00,62,9
2023-01-27 17:51:00,63,8
2023-01-27 18:06:00,64,7
2023-01-27 18:21:00,63,8
2023-01-27 18:36:00,64,9
2023-01-27 18:51:00,65,10
2023-01-27 19:06:00,66,9
2023-01-27 19:21:00,65,8
2023-01-27 19:36:00,66,9
2023-01-27 19:51:00,65,8
2023-01-27 20:06:00,64,9
2023-01-27 20:21:00,63,8
2023-01-27 20:36:00,62,9
2023-01-27 20:51:00,61,10
2023-01-27 21:06:00,62,11
2023-01-27 21:21:00,63,12
2023-01-27 21:36:00,64,13
2023-01-27 21:51:00,63,14
2023-01-27 22:06:00,64,15
2023-01-27 22:21:00,65,14
2023-01-27 22:36:00,66,13
2023-01-27 22:51:00,67,14
2023-01-27 23:06:00,68,13
2023-01-27 23:21:00,67,14
2023-01-27 23:36:00,66,15
2023-01-27 23:51:00,67,14
2023-01-28 00:06:00,66,13
2023-01-28 00:21:00,67,12
2023-01-28 00:36:00,68,11
2023-01-28 00:51:00,67,10
2023-01-28 01:06:00,68,9
2023-01-28 01:21:00,69,10
2023-01-28 01:36:00,68,11
2023-01-28 01:51:00,69,12
2023-01-28 02:06:00,70,11
2023-01-28 02:21:00,69,10
2023-01-28 02:36:00,68,11
2023-01-28 02:51:00,67,10
2023-01-28 03:06:00,66,9
2023-01-28 03:21:00,65,10
2023-01-28 03:36:00,66,9
2023-01-28 03:51:00,65,10
2023-01-28 04:06:00,66,9
2023-01-28 04:21:00,67,10
2023-01-28 04:36:00,66,9
2023-01-28 04:51:00,65,10
2023-01-28 05:06:00,64,11
2023-01-28 05:21:00,65,12
2023-01-28 05:36:00,64,11
2023-01-28 05:51:00,65,10
2023-01-28 06:06:00,66,11
2023-01-28 06:21:00,65,10
2023-01-28 06:36:00,66,9
2023-01-28 06:51:00,67,8
2023-01-28 07:06:00,66,9
2023-01-28 07:21:00,67,10
2023-01-28 07:36:00,68,11
2023-01-28 07:51:00,69,12
2023-01-28 08:06:00,70,13
2023-01-28 08:21:00,69,12
2023-01-28 08:36:00,70,13
2023-01-28 08:51:00,69,12
2023-01-28 09:06:00,70,13
2023-01-28 09:21:00,71,12
2023-01-28 09:36:00,70,13
2023-01-28 09:51:00,71,14
2023-01-28 10:06:00,70,13
2023-01-28 10:21:00,69,12
2023-01-28 10:36:00,68,13
2023-01-28 10:51:00,69,14
2023-01-28 11:06:00,68,13
2023-01-28 11:21:00,67,14
2023-01-28 11:36:00,68,13
2023-01-28 11:51:00,67,12
2023-01-28 12:06:00,66,13
2023-01-28 12:21:00,67,14
2023-01-28 12:36:00,66,13
2023-01-28 12:51:00,65,14
2023-01-28 13:06:00,64,15
2023-01-28 13:21:00,65,16
2023-01-28 13:36:00,66,15
2023-01-28 13:51:00,65,14
2023-01-28 14:06:00,64,15
2023-01-28 14:21:00,65,16
2023-01-28 14:36:00,66,15
2023-01-28 14:51:00,65,14
2023-01-28 15:06:00,66,15
2023-01-28 15:21:00,65,14
2023-01-28 15:36:00,66,15
2023-01-28 15:51:00,67,14
2023-01-28 16:06:00,66,13
2023-01-28 16:21:00,67,12
2023-01-28 16:36:00,68,11
2023-01-28 16:51:00,67,10
2023-01-28 17:06:00,66,9
2023-01-28 17:21:00,67,8
2023-01-28 17:36:00,68,9
2023-01-28 17:51:00,67,10
2023-01-28 18:06:00,68,9
2023-01-28 18:21:00,67,8
2023-01-28 18:36:00,66,9
2023-01-28 18:51:00,67,10
2023-01-28 19:06:00,68,11
2023-01-28 19:21:00,67,12
2023-01-28 19:36:00,68,11
2023-01-28 19:51:00,69,10
2023-01-28 20:06:00,68,9
2023-01-28 20:21:00,69,8
2023-01-28 20:36:00,70,9
2023-01-28 20:51:00,71,10
2023-01-28 21:06:00,70,9
2023-01-28 21:21:00,71,10
2023-01-28 21:36:00,72,9
2023-01-28 21:51:00,71,10
2023-01-28 22:06:00,70,11
2023-01-28 22:21:00,69,10
2023-01-28 22:36:00,68,11
2023-01-28 22:51:00,67,12
2023-01-28 23:06:00,66,11
2023-01-28 23:21:00,65,10
2023-01-28 23:36:00,64,9
2023-01-28 23:51:00,63,10
2023-01-29 00:06:00,64,9
2023-01-29 00:21:00,65,10
2023-01-29 00:36:00,66,9
2023-01-29 00:51:00,65,8
2023-01-29 01:06:00,66,7
2023-01-29 01:21:00,67,6
2023-01-29 01:36:00,68,5
2023-01-29 01:51:00,67,6
2023-01-29 02:06:00,66,7
2023-01-29 02:21:00,67,6
2023-01-29 02:36:00,68,7
2023-01-29 02:51:00,69,6
2023-01-29 03:06:00,68,5
2023-01-29 03:21:00,67,6
2023-01-29 03:36:00,66,5
2023-01-29 03:51:00,65,6
2023-01-29 04:06:00,66,7
2023-01-29 04:21:00,67,8
2023-01-29 04:36:00,68,7
2023-01-29 04:51:00,69,6
2023-01-29 05:06:00,68,5
2023-01-29 05:21:00,67,4
2023-01-29 05:36:00,66,3
2023-01-29 05:51:00,67,4
2023-01-29 06:06:00,68,5
2023-01-29 06:21:00,69,4
2023-01-29 06:36:00,70,5
2023-01-29 06:51:00,71,6
2023-01-29 07:06:00,70,7
2023-01-29 07:21:00,71,6
2023-01-29 07:36:00,70,7
2023-01-29 07:51:00,69,8
2023-01-29 08:06:00,68,9
2023-01-29 08:21:00,69,8
2023-01-29 08:36:00,68,9
2023-01-29 08:51:00,69,10
2023-01-29 09:06:00,70,9
2023-01-29 09:21:00,71,10
2023-01-29 09:36:00,72,9
2023-01-29 09:51:00,71,8
2023-01-29 10:06:00,72,9
2023-01-29 10:21:00,73,10
2023-01-29 10:36:00,72,9
2023-01-29 10:51:00,73,8
2023-01-29 11:06:00,72,9
2023-01-29 11:21:00,73,8
2023-01-29 11:36:00,74,7
2023-01-29 11:51:00,73,8
2023-01-29 12:06:00,72,7
2023-01-29 12:21:00,71,8
2023-01-29 12:36:00,70,7
2023-01-29 12:51:00,71,8
2023-01-29 13:06:00,72,9
2023-01-29 13:21:00,73,8
2023-01-29 13:36:00,72,7
2023-01-29 13:51:00,71,8
2023-01-29 14:06:00,70,9
2023-01-29 14:21:00,69,10
2023-01-29 14:36:00,68,9
2023-01-29 14:51:00,67,10
2023-01-29 15:06:00,66,9
2023-01-29 15:21:00,67,8
2023-01-29 15:36:00,68,7
2023-01-29 15:51:00,69,6
2023-01-29 16:06:00,70,5
2023-01-29 16:21:00,71,4
2023-01-29 16:36:00,70,3
2023-01-29 16:51:00,69,4
2023-01-29 17:06:00,68,3
2023-01-29 17:21:00,67,2
2023-01-29 17:36:00,68,1
2023-01-29 17:51:00,67,2
2023-01-29 18:06:00,66,1
2023-01-29 18:21:00,65,0
2023-01-29 18:36:00,64,1
2023-01-29 18:51:00,63,2
2023-01-29 19:06:00,64,3
2023-01-29 19:21:00,65,4
2023-01-29 19:36:00,66,5
2023-01-29 19:51:00,65,4
2023-01-29 20:06:00,66,5
2023-01-29 20:21:00,65,4
2023-01-29 20:36:00,64,5
2023-01-29 20:51:00,63,4
2023-01-29 21:06:00,64,5
2023-01-29 21:21:00,65,4
2023-01-29 21:36:00,64,5
2023-01-29 21:51:00,63,4
2023-01-29 22:06:00,62,5
2023-01-29 22:21:00,63,6
2023-01-29 22:36:00,64,5
2023-01-29 22:51:00,63,4
2023-01-29 23:06:00,64,3
2023-01-29 23:21:00,63,4
2023-01-29 23:36:00,64,5
2023-01-29 23:51:00,63,4
2023-01-30 00:06:00,62,3
2023-01-30 00:21:00,63,2
2023-01-30 00:36:00,62,3
2023-01-30 00:51:00,63,2
2023-01-30 01:06:00,62,1
2023-01-30 01:21:00,63,0
2023-01-30 01:36:00,62,-1
2023-01-30 01:51:00,61,0
2023-01-30 02:06:00,62,-1
2023-01-30 02:21:00,63,0
2023-01-30 02:36:00,64,1
2023-01-30 02:51:00,63,0
2023-01-30 03:06:00,62,1
2023-01-30 03:21:00,63,2
2023-01-30 03:36:00,64,1
2023-01-30 03:51:00,63,2
2023-01-30 04:06:00,62,3
2023-01-30 04:21:00,63,4
2023-01-30 04:36:00,62,5
2023-01-30 04:51:00,63,6
2023-01-30 05:06:00,64,5
2023-01-30 05:21:00,65,4
2023-01-30 05:36:00,64,3
2023-01-30 05:51:00,63,4
2023-01-30 06:06:00,62,5
2023-01-30 06:21:00,61,4
2023-01-30 06:36:00,62,5
2023-01-30 06:51:00,63,4
2023-01-30 07:06:00,64,5
2023-01-30 07:21:00,65,6
2023-01-30 07:36:00,64,7
2023-01-30 07:51:00,63,8
2023-01-30 08:06:00,62,9
2023-01-30 08:21:00,63,10
2023-01-30 08:36:00,64,9
2023-01-30 08:51:00,65,8
2023-01-30 09:06:00,64,9
2023-01-30 09:21:00,65,10
2023-01-30 09:36:00,66,11
2023-01-30 09:51:00,65,10
2023-01-30 10:06:00,64,9
2023-01-30 10:21:00,63,10
2023-01-30 10:36:00,62,9
2023-01-30 10:51:00,63,10
2023-01-30 11:06:00,62,11
2023-01-30 11:21:00,61,10
2023-01-30 11:36:00,60,11
2023-01-30 11:51:00,60,12
2023-01-30 12:06:00,61,11
2023-01-30 12:21:00,60,10
2023-01-30 12:36:00,61,11
2023-01-30 12:51:00,60,10
2023-01-30 13:06:00,60,11
2023-01-30 13:21:00,60,12
2023-01-30 13:36:00,60,13
2023-01-30 13:51:00,60,12
2023-01-30 14:06:00,61,13
2023-01-30 14:21:00,60,12
2023-01-30 14:36:00,61,13
2023-01-30 14:51:00,60,14
2023-01-30 15:06:00,60,15
2023-01-30 15:21:00,60,14
2023-01-30 15:36:00,61,15
2023-01-30 15:51:00,62,16
2023-01-30 16:06:00,63,15
2023-01-30 16:21:00,62,14
2023-01-30 16:36:00,63,13
2023-01-30 16:51:00,64,14
2023-01-30 17:06:00,63,13
2023-01-30 17:21:00,62,14
2023-01-30 17:36:00,63,13
2023-01-30 17:51:00,62,14
2023-01-30 18:06:00,63,13
2023-01-30 18:21:00,64,14
2023-01-30 18:36:00,63,15
2023-01-30 18:51:00,62,16
2023-01-30 19:06:00,61,15
2023-01-30 19:21:00,62,16
2023-01-30 19:36:00,63,17
2023-01-30 19:51:00,64,16
2023-01-30 20:06:00,63,17
2023-01-30 20:21:00,62,16
2023-01-30 20:36:00,63,15
2023-01-30 20:51:00,62,14
2023-01-30 21:06:00,63,13
2023-01-30 21:21:00,62,12
2023-01-30 21:36:00,63,11
2023-01-30 21:51:00,64,10
2023-01-30 22:06:00,65,11
2023-01-30 22:21:00,64,12
2023-01-30 22:36:00,65,11
2023-01-30 22:51:00,64,12
2023-01-30 23:06:00,63,13
2023-01-30 23:21:00,64,12
2023-01-30 23:36:00,65,13
2023-01-30 23:51:00,64,14
2023-01-31 00:06:00,65,13
2023-01-31 00:21:00,66,12
2023-01-31 00:36:00,65,13
2023-01-31 00:51:00,64,12
2023-01-31 01:06:00,65,13
2023-01-31 01:21:00,64,12
2023-01-31 01:36:00,65,13
2023-01-31 01:51:00,66,12
2023-01-31 02:06:00,67,13
2023-01-31 02:21:00,66,12
2023-01-31 02:36:00,67,13
2023-01-31 02:51:00,66,12
2023-01-31 03:06:00,67,13
2023-01-31 03:21:00,68,12
2023-01-31 03:36:00,67,13
2023-01-31 03:51:00,66,12
2023-01-31 04:06:00,65,13
2023-01-31 04:21:00,64,14
2023-01-31 04:36:00,63,13
2023-01-31 04:51:00,62,12
2023-01-31 05:06:00,63,11
2023-01-31 05:21:00,62,10
2023-01-31 05:36:00,61,9
2023-01-31 05:51:00,62,8
2023-01-31 06:06:00,63,7
2023-01-31 06:21:00,64,8
2023-01-31 06:36:00,63,7
2023-01-31 06:51:00,62,6
2023-01-31 07:06:00,61,5
2023-01-31 07:21:00,60,4
2023-01-31 07:36:00,60,5
2023-01-31 07:51:00,61,6
2023-01-31 08:06:00,60,7
2023-01-31 08:21:00,61,6
2023-01-31 08:36:00,60,7
2023-01-31 08:51:00,61,8
2023-01-31 09:06:00,62,7
2023-01-31 09:21:00,63,8
2023-01-31 09:36:00,64,9
2023-01-31 09:51:00,65,8
2023-01-31 10:06:00,64,9
2023-01-31 10:21:00,63,10
2023-01-31 10:36:00,64,11
2023-01-31 10:51:00,65,10
2023-01-31 11:06:00,66,9
2023-01-31 11:21:00,67,10
2023-01-31 11:36:00,68,11
2023-01-31 11:51:00,69,10
2023-01-31 12:06:00,70,11
2023-01-31 12:21:00,71,10
2023-01-31 12:36:00,72,11
2023-01-31 12:51:00,73,10
2023-01-31 13:06:00,74,11
2023-01-31 13:21:00,75,10
2023-01-31 13:36:00,76,9
2023-01-31 13:51:00,77,10
2023-01-31 14:06:00,78,9
2023-01-31 14:21:00,79,8
2023-01-31 14:36:00,80,7
2023-01-31 14:51:00,81,6
2023-01-31 15:06:00,80,5
2023-01-31 15:21:00,79,6
2023-01-31 15:36:00,78,7
2023-01-31 15:51:00,77,8
2023-01-31 16:06:00,78,9
2023-01-31 16:21:00,77,8
2023-01-31 16:36:00,76,9
2023-01-31 16:51:00,77,10
2023-01-31 17:06:00,76,11
2023-01-31 17:21:00,75,10
2023-01-31 17:36:00,76,9
2023-01-31 17:51:00,77,8
2023-01-31 18:06:00,78,9
2023-01-31 18:21:00,77,10
2023-01-31 18:36:00,76,11
2023-01-31 18:51:00,75,12
2023-01-31 19:06:00,76,11
2023-01-31 19:21:00,77,12
2023-01-31 19:36:00,78,11
2023-01-31 19:51:00,79,12
2023-01-31 20:06:00,80,11
2023-01-31 20:21:00,79,12
2023-01-31 20:36:00,80,13
2023-01-31 20:51:00,81,12
2023-01-31 21:06:00,80,11
2023-01-31 21:21:00,79,12
2023-01-31 21:36:00,78,13
2023-01-31 21:51:00,79,12
2023-01-31 22:06:00,80,11
2023-01-31 22:21:00,81,12
2023-01-31 22:36:00,80,13
2023-01-31 22:51:00,81,12
2023-01-31 23:06:00,80,13
2023-01-31 23:21:00,81,12
2023-01-31 23:36:00,82,13
2023-01-31 23:51:00,81,12
2023-02-01 00:06:00,82,11
2023-02-01 00:21:00,83,10
2023-02-01 00:36:00,84,9
2023-02-01 00:51:00,85,10
2023-02-01 01:06:00,84,11
2023-02-01 01:21:00,85,10
2023-02-01 01:36:00,84,11
2023-02-01 01:51:00,85,10
2023-02-01 02:06:00,86,9
2023-02-01 02:21:00,85,10
2023-02-01 02:36:00,84,9
2023-02-01 02:51:00,85,8
2023-02-01 03:06:00,86,7
2023-02-01 03:21:00,85,6
2023-02-01 03:36:00,84,7
2023-02-01 03:51:00,85,8
2023-02-01 04:06:00,84,7
2023-02-01 04:21:00,85,8
2023-02-01 04:36:00,84,9
2023-02-01 04:51:00,85,8
2023-02-01 05:06:00,86,9
2023-02-01 05:21:00,85,10
2023-02-01 05:36:00,84,11
2023-02-01 05:51:00,85,10
2023-02-01 06:06:00,86,9
2023-02-01 06:21:00,85,10
2023-02-01 06:36:00,86,9
2023-02-01 06:51:00,85,10
2023-02-01 07:06:00,86,9
2023-02-01 07:21:00,85,10
2023-02-01 07:36:00,86,9
2023-02-01 07:51:00,85,8
2023-02-01 08:06:00,84,7
2023-02-01 08:21:00,85,8
2023-02-01 08:36:00,86,9
2023-02-01 08:51:00,87,10
2023-02-01 09:06:00,88,11
2023-02-01 09:21:00,87,12
2023-02-01 09:36:00,88,13
2023-02-01 09:51:00,87,12
2023-02-01 10:06:00,86,11
2023-02-01 10:21:00,85,12
2023-02-01 10:36:00,86,11
2023-02-01 10:51:00,87,12
2023-02-01 11:06:00,86,11
2023-02-01 11:21:00,87,12
2023-02-01 11:36:00,86,11
2023-02-01 11:51:00,87,12
2023-02-01 12:06:00,88,13
2023-02-01 12:21:00,87,14
2023-02-01 12:36:00,86,15
2023-02-01 12:51:00,85,16
2023-02-01 13:06:00,86,15
2023-02-01 13:21:00,85,14
2023-02-01 13:36:00,84,13
2023-02-01 13:51:00,85,14
2023-02-01 14:06:00,84,13
2023-02-01 14:21:00,83,12
2023-02-01 14:36:00,84,13
2023-02-01 14:51:00,83,12
2023-02-01 15:06:00,82,11
2023-02-01 15:21:00,83,12
2023-02-01 15:36:00,82,13
2023-02-01 15:51:00,83,12
2023-02-01 16:06:00,84,11
2023-02-01 16:21:00,85,12
2023-02-01 16:36:00,86,13
2023-02-01 16:51:00,85,12
2023-02-01 17:06:00,86,11
2023-02-01 17:21:00,87,12
2023-02-01 17:36:00,88,11
2023-02-01 17:51:00,87,12
2023-02-01 18:06:00,88,11
2023-02-01 18:21:00,87,12
2023-02-01 18:36:00,88,13
2023-02-01 18:51:00,89,12
2023-02-01 19:06:00,90,13
2023-02-01 19:21:00,89,14
2023-02-01 19:36:00,90,15
2023-02-01 19:51:00,89,16
2023-02-01 20:06:00,90,17
2023-02-01 20:21:00,89,16
2023-02-01 20:36:00,88,15
2023-02-01 20:51:00,89,14
2023-02-01 21:06:00,88,15
2023-02-01 21:21:00,87,16
2023-02-01 21:36:00,86,17
2023-02-01 21:51:00,85,16
2023-02-01 22:06:00,84,15
2023-02-01 22:21:00,85,14
2023-02-01 22:36:00,86,13
2023-02-01 22:51:00,87,12
2023-02-01 23:06:00,86,11
2023-02-01 23:21:00,85,12
2023-02-01 23:36:00,86,11
2023-02-01 23:51:00,87,12
2023-02-02 00:06:00,86,11
2023-02-02 00:21:00,85,10
2023-02-02 00:36:00,84,9
2023-02-02 00:51:00,85,10
2023-02-02 01:06:00,86,11
2023-02-02 01:21:00,85,10
2023-02-02 01:36:00,86,9
2023-02-02 01:51:00,87,10
2023-02-02 02:06:00,88,11
2023-02-02 02:21:00,87,12
2023-02-02 02:36:00,88,11
2023-02-02 02:51:00,89,10
2023-02-02 03:06:00,88,11
2023-02-02 03:21:00,87,10
2023-02-02 03:36:00,88,11
2023-02-02 03:51:00,89,12
2023-02-02 04:06:00,88,13
2023-02-02 04:21:00,87,12
2023-02-02 04:36:00,86,13
2023-02-02 04:51:00,87,12
2023-02-02 05:06:00,88,11
2023-02-02 05:21:00,89,12
2023-02-02 05:36:00,90,13
2023-02-02 05:51:00,89,12
2023-02-02 06:06:00,90,13
2023-02-02 06:21:00,89,14
2023-02-02 06:36:00,88,15
2023-02-02 06:51:00,87,16
2023-02-02 07:06:00,88,17
2023-02-02 07:21:00,87,16
2023-02-02 07:36:00,88,15
2023-02-02 07:51:00,87,14
2023-02-02 08:06:00,88,13
2023-02-02 08:21:00,87,14
2023-02-02 08:36:00,86,13
2023-02-02 08:51:00,87,14
2023-02-02 09:06:00,88,13
2023-02-02 09:21:00,89,14
2023-02-02 09:36:00,90,13
2023-02-02 09:51:00,90,14
2023-02-02 10:06:00,89,15
2023-02-02 10:21:00,90,16
2023-02-02 10:36:00,90,17
2023-02-02 10:51:00,89,16
2023-02-02 11:06:00,88,17
2023-02-02 11:21:00,89,16
2023-02-02 11:36:00,88,15
2023-02-02 11:51:00,89,14
2023-02-02 12:06:00,90,15
2023-02-02 12:21:00,90,14
2023-02-02 12:36:00,89,13
2023-02-02 12:51:00,90,12
2023-02-02 13:06:00,89,11
2023-02-02 13:21:00,88,12
2023-02-02 13:36:00,87,11
2023-02-02 13:51:00,86,10
2023-02-02 14:06:00,87,11
2023-02-02 14:21:00,88,10
2023-02-02 14:36:00,87,9
2023-02-02 14:51:00,88,10
2023-02-02 15:06:00,89,11
2023-02-02 15:21:00,88,10
2023-02-02 15:36:00,89,11
2023-02-02 15:51:00,88,12
2023-02-02 16:06:00,89,13
2023-02-02 16:21:00,88,14
2023-02-02 16:36:00,87,13
2023-02-02 16:51:00,88,12
2023-02-02 17:06:00,87,11
2023-02-02 17:21:00,86,10
2023-02-02 17:36:00,87,11
2023-02-02 17:51:00,86,10
2023-02-02 18:06:00,85,9
2023-02-02 18:21:00,86,10
2023-02-02 18:36:00,85,9
2023-02-02 18:51:00,84,10
2023-02-02 19:06:00,85,9
2023-02-02 19:21:00,86,10
2023-02-02 19:36:00,87,9
2023-02-02 19:51:00,86,8
2023-02-02 20:06:00,87,9
2023-02-02 20:21:00,88,10
2023-02-02 20:36:00,89,11
2023-02-02 20:51:00,88,10
2023-02-02 21:06:00,87,9
2023-02-02 21:21:00,88,10
2023-02-02 21:36:00,87,11
2023-02-02 21:51:00,86,12
2023-02-02 22:06:00,87,11
2023-02-02 22:21:00,86,12
2023-02-02 22:36:00,85,13
2023-02-02 22:51:00,84,12
2023-02-02 23:06:00,83,13
2023-02-02 23:21:00,84,12
2023-02-02 23:36:00,83,11
2023-02-02 23:51:00,82,12
2023-02-03 00:06:00,81,11
2023-02-03 00:21:00,82,12
2023-02-03 00:36:00,83,11
2023-02-03 00:51:00,82,10
2023-02-03 01:06:00,83,9
2023-02-03 01:21:00,82,10
2023-02-03 01:36:00,83,11
2023-02-03 01:51:00,82,10
2023-02-03 02:06:00,83,9
2023-02-03 02:21:00,84,10
2023-02-03 02:36:00,85,9
2023-02-03 02:51:00,86,10
2023-02-03 03:06:00,85,11
2023-02-03 03:21:00,84,12
2023-02-03 03:36:00,83,11
2023-02-03 03:51:00,82,10
2023-02-03 04:06:00,81,9
2023-02-03 04:21:00,80,10
2023-02-03 04:36:00,81,9
2023-02-03 04:51:00,82,8
2023-02-03 05:06:00,81,9
2023-02-03 05:21:00,82,8
2023-02-03 05:36:00,81,7
2023-02-03 05:51:00,80,6
2023-02-03 06:06:00,81,5
2023-02-03 06:21:00,80,6
2023-02-03 06:36:00,79,5
2023-02-03 06:51:00,80,4
2023-02-03 07:06:00,79,3
2023-02-03 07:21:00,78,4
2023-02-03 07:36:00,79,3
2023-02-03 07:51:00,78,4
2023-02-03 08:06:00,77,5
2023-02-03 08:21:00,76,4
2023-02-03 08:36:00,75,3
2023-02-03 08:51:00,74,2
2023-02-03 09:06:00,75,3
2023-02-03 09:21:00,74,2
2023-02-03 09:36:00,73,3
2023-02-03 09:51:00,72,2
2023-02-03 10:06:00,71,3
2023-02-03 10:21:00,70,4
2023-02-03 10:36:00,69,3
2023-02-03 10:51:00,68,2
2023-02-03 11:06:00,67,3
2023-02-03 11:21:00,68,4
2023-02-03 11:36:00,67,5
2023-02-03 11:51:00,68,6
2023-02-03 12:06:00,67,7
2023-02-03 12:21:00,66,8
2023-02-03 12:36:00,65,7
2023-02-03 12:51:00,64,8
2023-02-03 13:06:00,65,9
2023-02-03 13:21:00,64,10
2023-02-03 13:36:00,65,11
2023-02-03 13:51:00,64,12
2023-02-03 14:06:00,63,13
2023-02-03 14:21:00,64,12
2023-02-03 14:36:00,65,13
2023-02-03 14:51:00,66,14
2023-02-03 15:06:00,65,13
2023-02-03 15:21:00,64,12
2023-02-03 15:36:00,63,11
2023-02-03 15:51:00,64,12
2023-02-03 16:06:00,63,13
2023-02-03 16:21:00,64,14
2023-02-03 16:36:00,65,15
2023-02-03 16:51:00,66,14
2023-02-03 17:06:00,65,15
2023-02-03 17:21:00,64,16
2023-02-03 17:36:00,63,15
2023-02-03 17:51:00,64,16
2023-02-03 18:06:00,63,17
2023-02-03 18:21:00,64,18
2023-02-03 18:36:00,65,17
2023-02-03 18:51:00,64,18
2023-02-03 19:06:00,63,19
2023-02-03 19:21:00,62,20
2023-02-03 19:36:00,61,21
2023-02-03 19:51:00,60,22
2023-02-03 20:06:00,60,21
2023-02-03 20:21:00,60,22
2023-02-03 20:36:00,60,23
2023-02-03 20:51:00,60,24
2023-02-03 21:06:00,60,23
2023-02-03 21:21:00,60,24
2023-02-03 21:36:00,61,23
2023-02-03 21:51:00,60,22
2023-02-03 22:06:00,60,23
2023-02-03 22:21:00,60,22
2023-02-03 22:36:00,60,21
2023-02-03 22:51:00,61,20
2023-02-03 23:06:00,62,21
2023-02-03 23:21:00,63,20
2023-02-03 23:36:00,62,19
2023-02-03 23:51:00,61,20
2023-02-04 00:06:00,60,21
2023-02-04 00:21:00,61,20
2023-02-04 00:36:00,62,21
2023-02-04 00:51:00,61,20
2023-02-04 01:06:00,60,19
2023-02-04 01:21:00,60,18
2023-02-04 01:36:00,60,19
2023-02-04 01:51:00,60,20
2023-02-04 02:06:00,61,21
2023-02-04 02:21:00,60,22
2023-02-04 02:36:00,60,21
2023-02-04 02:51:00,61,20
2023-02-04 03:06:00,62,19
2023-02-04 03:21:00,63,18
2023-02-04 03:36:00,62,19
2023-02-04 03:51:00,63,20
2023-02-04 04:06:00,64,19
2023-02-04 04:21:00,63,20
2023-02-04 04:36:00,62,19
2023-02-04 04:51:00,61,20
2023-02-04 05:06:00,60,19
2023-02-04 05:21:00,61,18
2023-02-04 05:36:00,60,17
2023-02-04 05:51:00,60,18
2023-02-04 06:06:00,61,17
2023-02-04 06:21:00,60,18
2023-02-04 06:36:00,61,19
2023-02-04 06:51:00,62,20
2023-02-04 07:06:00,61,21
2023-02-04 07:21:00,60,22
2023-02-04 07:36:00,60,21
2023-02-04 07:51:00,61,22
2023-02-04 08:06:00,62,23
2023-02-04 08:21:00,63,24
2023-02-04 08:36:00,64,25
2023-02-04 08:51:00,65,24
2023-02-04 09:06:00,66,23
2023-02-04 09:21:00,65,24
2023-02-04 09:36:00,66,23
2023-02-04 09:51:00,65,22
2023-02-04 10:06:00,66,23
2023-02-04 10:21:00,67,22
2023-02-04 10:36:00,68,23
2023-02-04 10:51:00,67,22
2023-02-04 11:06:00,68,23
2023-02-04 11:21:00,67,24
2023-02-04 11:36:00,66,25
2023-02-04 11:51:00,67,24
2023-02-04 12:06:00,68,23
