Date,sat,mat
2023-01-01 21:14:00,51,66
2023-01-01 21:29:00,50,67
2023-01-01 21:44:00,49,68
2023-01-01 21:59:00,50,69
2023-01-01 22:14:00,51,68
2023-01-01 22:29:00,50,67
2023-01-01 22:44:00,51,68
2023-01-01 22:59:00,50,67
2023-01-01 23:14:00,49,66
2023-01-01 23:29:00,50,65
2023-01-01 23:44:00,51,64
2023-01-01 23:59:00,52,65
2023-01-02 00:14:00,51,66
2023-01-02 00:29:00,52,65
2023-01-02 00:44:00,53,66
2023-01-02 00:59:00,54,67
2023-01-02 01:14:00,53,68
2023-01-02 01:29:00,52,67
2023-01-02 01:44:00,53,68
2023-01-02 01:59:00,54,67
2023-01-02 02:14:00,55,68
2023-01-02 02:29:00,56,67
2023-01-02 02:44:00,55,68
2023-01-02 02:59:00,54,69
2023-01-02 03:14:00,53,68
2023-01-02 03:29:00,54,69
2023-01-02 03:44:00,55,70
2023-01-02 03:59:00,56,71
2023-01-02 04:14:00,57,70
2023-01-02 04:29:00,58,69
2023-01-02 04:44:00,59,68
2023-01-02 04:59:00,58,67
2023-01-02 05:14:00,59,68
2023-01-02 05:29:00,60,69
2023-01-02 05:44:00,61,70
2023-01-02 05:59:00,60,69
2023-01-02 06:14:00,61,70
2023-01-02 06:29:00,62,69
2023-01-02 06:44:00,63,70
2023-01-02 06:59:00,62,69
2023-01-02 07:14:00,61,70
2023-01-02 07:29:00,60,69
2023-01-02 07:44:00,59,68
2023-01-02 07:59:00,58,69
2023-01-02 08:14:00,59,68
2023-01-02 08:29:00,58,69
2023-01-02 08:44:00,57,68
2023-01-02 08:59:00,58,69
2023-01-02 09:14:00,59,70
2023-01-02 09:29:00,60,69
2023-01-02 09:44:00,61,70
2023-01-02 09:59:00,62,71
2023-01-02 10:14:00,61,70
2023-01-02 10:29:00,60,71
2023-01-02 10:44:00,61,70
2023-01-02 10:59:00,62,71
2023-01-02 11:14:00,61,70
2023-01-02 11:29:00,62,69
2023-01-02 11:44:00,63,70
2023-01-02 11:59:00,64,69
2023-01-02 12:14:00,63,68
2023-01-02 12:29:00,64,69
2023-01-02 12:44:00,63,70
2023-01-02 12:59:00,64,69
2023-01-02 13:14:00,65,68
2023-01-02 13:29:00,66,67
2023-01-02 13:44:00,65,68
2023-01-02 13:59:00,64,67
2023-01-02 14:14:00,63,68
2023-01-02 14:29:00,64,69
2023-01-02 14:44:00,65,70
2023-01-02 14:59:00,64,69
2023-01-02 15:14:00,63,70
2023-01-02 15:29:00,62,69
2023-01-02 15:44:00,63,70
2023-01-02 15:59:00,62,71
2023-01-02 16:14:00,61,70
2023-01-02 16:29:00,62,69
2023-01-02 16:44:00,61,70
2023-01-02 16:59:00,60,69
2023-01-02 17:14:00,59,68
2023-01-02 17:29:00,60,69
2023-01-02 17:44:00,59,70
2023-01-02 17:59:00,60,71
2023-01-02 18:14:00,59,70
2023-01-02 18:29:00,60,69
2023-01-02 18:44:00,59,68
2023-01-02 18:59:00,60,69
2023-01-02 19:14:00,59,70
2023-01-02 19:29:00,60,71
2023-01-02 19:44:00,59,72
2023-01-02 19:59:00,58,73
2023-01-02 20:14:00,57,72
2023-01-02 20:29:00,56,73
2023-01-02 20:44:00,55,74
2023-01-02 20:59:00,56,75
2023-01-02 21:14:00,57,76
2023-01-02 21:29:00,58,77
2023-01-02 21:44:00,59,78
2023-01-02 21:59:00,58,79
2023-01-02 22:14:00,57,80
2023-01-02 22:29:00,58,81
2023-01-02 22:44:00,57,82
2023-01-02 22:59:00,56,83
2023-01-02 23:14:00,55,84
2023-01-02 23:29:00,54,83
2023-01-02 23:44:00,55,82
2023-01-02 23:59:00,56,83
2023-01-03 00:14:00,57,82
2023-01-03 00:29:00,56,81
2023-01-03 00:44:00,55,80
2023-01-03 00:59:00,56,79
2023-01-03 01:14:00,55,78
2023-01-03 01:29:00,56,79
2023-01-03 01:44:00,55,80
2023-01-03 01:59:00,56,79
2023-01-03 02:14:00,55,80
2023-01-03 02:29:00,54,79
2023-01-03 02:44:00,53,78
2023-01-03 02:59:00,54,77
2023-01-03 03:14:00,55,76
2023-01-03 03:29:00,56,77
2023-01-03 03:44:00,57,76
2023-01-03 03:59:00,58,75
2023-01-03 04:14:00,59,76
2023-01-03 04:29:00,60,75
2023-01-03 04:44:00,59,74
2023-01-03 04:59:00,58,75
2023-01-03 05:14:00,57,74
2023-01-03 05:29:00,58,73
2023-01-03 05:44:00,59,74
2023-01-03 05:59:00,60,73
2023-01-03 06:14:00,61,72
2023-01-03 06:29:00,60,73
2023-01-03 06:44:00,59,72
2023-01-03 06:59:00,58,71
2023-01-03 07:14:00,57,72
2023-01-03 07:29:00,58,71
2023-01-03 07:44:00,57,70
2023-01-03 07:59:00,58,71
2023-01-03 08:14:00,59,72
2023-01-03 08:29:00,60,73
2023-01-03 08:44:00,59,72
2023-01-03 08:59:00,58,73
2023-01-03 09:14:00,57,74
2023-01-03 09:29:00,58,73
2023-01-03 09:44:00,57,74
2023-01-03 09:59:00,58,73
2023-01-03 10:14:00,57,74
2023-01-03 10:29:00,56,75
2023-01-03 10:44:00,57,74
2023-01-03 10:59:00,58,75
2023-01-03 11:14:00,57,76
2023-01-03 11:29:00,56,75
2023-01-03 11:44:00,55,76
2023-01-03 11:59:00,54,75
2023-01-03 12:14:00,55,74
2023-01-03 12:29:00,54,75
2023-01-03 12:44:00,55,74
2023-01-03 12:59:00,56,73
2023-01-03 13:14:00,55,72
2023-01-03 13:29:00,56,71
2023-01-03 13:44:00,55,70
2023-01-03 13:59:00,54,69
2023-01-03 14:14:00,53,70
2023-01-03 14:29:00,52,69
2023-01-03 14:44:00,51,70
2023-01-03 14:59:00,52,69
2023-01-03 15:14:00,53,68
2023-01-03 15:29:00,52,69
2023-01-03 15:44:00,51,70
2023-01-03 15:59:00,50,71
2023-01-03 16:14:00,49,72
2023-01-03 16:29:00,50,73
2023-01-03 16:44:00,51,72
2023-01-03 16:59:00,50,71
2023-01-03 17:14:00,51,70
2023-01-03 17:29:00,50,71
2023-01-03 17:44:00,51,70
2023-01-03 17:59:00,52,69
2023-01-03 18:14:00,51,68
2023-01-03 18:29:00,52,67
2023-01-03 18:44:00,53,68
2023-01-03 18:59:00,54,67
2023-01-03 19:14:00,53,68
2023-01-03 19:29:00,54,69
2023-01-03 19:44:00,55,68
2023-01-03 19:59:00,56,67
2023-01-03 20:14:00,55,68
2023-01-03 20:29:00,54,69
2023-01-03 20:44:00,55,70
2023-01-03 20:59:00,54,69
2023-01-03 21:14:00,55,70
2023-01-03 21:29:00,54,71
2023-01-03 21:44:00,55,72
2023-01-03 21:59:00,54,71
2023-01-03 22:14:00,53,72
2023-01-03 22:29:00,54,73
2023-01-03 22:44:00,53,74
2023-01-03 22:59:00,52,73
2023-01-03 23:14:00,53,72
2023-01-03 23:29:00,52,73
2023-01-03 23:44:00,53,74
2023-01-03 23:59:00,52,73
2023-01-04 00:14:00,53,72
2023-01-04 00:29:00,52,71
2023-01-04 00:44:00,53,72
2023-01-04 00:59:00,52,71
2023-01-04 01:14:00,51,70
2023-01-04 01:29:00,52,71
2023-01-04 01:44:00,51,70
2023-01-04 01:59:00,50,71
2023-01-04 02:14:00,49,70
2023-01-04 02:29:00,48,71
2023-01-04 02:44:00,47,72
2023-01-04 02:59:00,46,71
2023-01-04 03:14:00,47,70
2023-01-04 03:29:00,46,71
2023-01-04 03:44:00,45,70
2023-01-04 03:59:00,46,69
2023-01-04 04:14:00,47,68
2023-01-04 04:29:00,48,69
2023-01-04 04:44:00,49,68
2023-01-04 04:59:00,50,67
2023-01-04 05:14:00,49,68
2023-01-04 05:29:00,48,69
2023-01-04 05:44:00,47,70
2023-01-04 05:59:00,46,69
2023-01-04 06:14:00,45,68
2023-01-04 06:29:00,46,69
2023-01-04 06:44:00,47,68
2023-01-04 06:59:00,46,69
2023-01-04 07:14:00,45,68
2023-01-04 07:29:00,46,67
2023-01-04 07:44:00,45,68
2023-01-04 07:59:00,44,67
2023-01-04 08:14:00,43,68
2023-01-04 08:29:00,44,67
2023-01-04 08:44:00,45,66
2023-01-04 08:59:00,44,65
2023-01-04 09:14:00,43,64
2023-01-04 09:29:00,42,65
2023-01-04 09:44:00,43,66
2023-01-04 09:59:00,42,65
2023-01-04 10:14:00,43,64
2023-01-04 10:29:00,42,63
2023-01-04 10:44:00,41,64
2023-01-04 10:59:00,40,65
2023-01-04 11:14:00,39,64
2023-01-04 11:29:00,40,65
2023-01-04 11:44:00,41,66
2023-01-04 11:59:00,42,65
2023-01-04 12:14:00,43,66
2023-01-04 12:29:00,42,67
2023-01-04 12:44:00,43,68
2023-01-04 12:59:00,44,67
2023-01-04 13:14:00,45,66
2023-01-04 13:29:00,46,67
2023-01-04 13:44:00,45,68
2023-01-04 13:59:00,46,69
2023-01-04 14:14:00,45,68
2023-01-04 14:29:00,46,67
2023-01-04 14:44:00,47,68
2023-01-04 14:59:00,48,67
2023-01-04 15:14:00,49,66
2023-01-04 15:29:00,50,65
2023-01-04 15:44:00,49,64
2023-01-04 15:59:00,50,65
2023-01-04 16:14:00,49,66
2023-01-04 16:29:00,48,65
2023-01-04 16:44:00,49,64
2023-01-04 16:59:00,48,65
2023-01-04 17:14:00,49,64
2023-01-04 17:29:00,50,63
2023-01-04 17:44:00,49,64
2023-01-04 17:59:00,48,63
2023-01-04 18:14:00,49,62
2023-01-04 18:29:00,50,61
2023-01-04 18:44:00,49,60
2023-01-04 18:59:00,50,61
2023-01-04 19:14:00,51,62
2023-01-04 19:29:00,52,61
2023-01-04 19:44:00,51,62
2023-01-04 19:59:00,50,63
2023-01-04 20:14:00,51,62
2023-01-04 20:29:00,52,63
2023-01-04 20:44:00,53,64
2023-01-04 20:59:00,52,63
2023-01-04 21:14:00,53,62
2023-01-04 21:29:00,54,61
2023-01-04 21:44:00,53,60
2023-01-04 21:59:00,54,59
2023-01-04 22:14:00,53,58
2023-01-04 22:29:00,54,59
2023-01-04 22:44:00,55,60
2023-01-04 22:59:00,56,59
2023-01-04 23:14:00,57,60
2023-01-04 23:29:00,56,61
2023-01-04 23:44:00,57,62
2023-01-04 23:59:00,56,61
2023-01-05 00:14:00,55,62
2023-01-05 00:29:00,54,63
2023-01-05 00:44:00,53,64
2023-01-05 00:59:00,52,65
2023-01-05 01:14:00,53,66
2023-01-05 01:29:00,52,67
2023-01-05 01:44:00,53,66
2023-01-05 01:59:00,54,67
2023-01-05 02:14:00,53,68
2023-01-05 02:29:00,54,69
2023-01-05 02:44:00,55,68
2023-01-05 02:59:00,56,67
2023-01-05 03:14:00,57,66
2023-01-05 03:29:00,56,65
2023-01-05 03:44:00,55,64
2023-01-05 03:59:00,54,65
2023-01-05 04:14:00,55,64
2023-01-05 04:29:00,54,65
2023-01-05 04:44:00,53,66
2023-01-05 04:59:00,54,67
2023-01-05 05:14:00,53,68
2023-01-05 05:29:00,52,69
2023-01-05 05:44:00,53,70
2023-01-05 05:59:00,54,69
2023-01-05 06:14:00,55,68
2023-01-05 06:29:00,56,69
2023-01-05 06:44:00,55,68
2023-01-05 06:59:00,54,69
2023-01-05 07:14:00,55,68
2023-01-05 07:29:00,56,67
2023-01-05 07:44:00,55,66
2023-01-05 07:59:00,54,65
2023-01-05 08:14:00,53,66
2023-01-05 08:29:00,52,67
2023-01-05 08:44:00,51,68
2023-01-05 08:59:00,50,67
2023-01-05 09:14:00,49,66
2023-01-05 09:29:00,48,65
2023-01-05 09:44:00,47,64
2023-01-05 09:59:00,48,63
2023-01-05 10:14:00,49,64
2023-01-05 10:29:00,50,63
2023-01-05 10:44:00,51,62
2023-01-05 10:59:00,52,63
2023-01-05 11:14:00,51,62
2023-01-05 11:29:00,52,61
2023-01-05 11:44:00,51,60
2023-01-05 11:59:00,52,59
2023-01-05 12:14:00,51,58
2023-01-05 12:29:00,50,57
2023-01-05 12:44:00,51,56
2023-01-05 12:59:00,50,55
2023-01-05 13:14:00,51,54
2023-01-05 13:29:00,52,53
2023-01-05 13:44:00,51,54
2023-01-05 13:59:00,52,55
2023-01-05 14:14:00,53,54
2023-01-05 14:29:00,52,53
2023-01-05 14:44:00,53,54
2023-01-05 14:59:00,52,53
2023-01-05 15:14:00,53,54
2023-01-05 15:29:00,54,53
2023-01-05 15:44:00,53,52
2023-01-05 15:59:00,54,51
2023-01-05 16:14:00,55,50
2023-01-05 16:29:00,54,51
2023-01-05 16:44:00,53,50
2023-01-05 16:59:00,52,51
2023-01-05 17:14:00,51,50
2023-01-05 17:29:00,52,49
2023-01-05 17:44:00,53,48
2023-01-05 17:59:00,52,47
2023-01-05 18:14:00,53,48
2023-01-05 18:29:00,52,49
2023-01-05 18:44:00,53,48
2023-01-05 18:59:00,52,49
2023-01-05 19:14:00,53,50
2023-01-05 19:29:00,52,51
2023-01-05 19:44:00,53,50
2023-01-05 19:59:00,52,49
2023-01-05 20:14:00,51,48
2023-01-05 20:29:00,50,47
2023-01-05 20:44:00,51,46
2023-01-05 20:59:00,50,45
2023-01-05 21:14:00,51,44
2023-01-05 21:29:00,50,45
2023-01-05 21:44:00,49,44
2023-01-05 21:59:00,50,43
2023-01-05 22:14:00,49,42
2023-01-05 22:29:00,48,41
2023-01-05 22:44:00,47,40
2023-01-05 22:59:00,46,41
2023-01-05 23:14:00,45,42
2023-01-05 23:29:00,46,43
2023-01-05 23:44:00,45,44
2023-01-05 23:59:00,46,45
2023-01-06 00:14:00,45,44
2023-01-06 00:29:00,46,43
2023-01-06 00:44:00,47,42
2023-01-06 00:59:00,48,41
2023-01-06 01:14:00,47,42
2023-01-06 01:29:00,46,41
2023-01-06 01:44:00,47,40
2023-01-06 01:59:00,48,41
2023-01-06 02:14:00,47,40
2023-01-06 02:29:00,48,41
2023-01-06 02:44:00,47,40
2023-01-06 02:59:00,48,39
2023-01-06 03:14:00,49,40
2023-01-06 03:29:00,50,39
2023-01-06 03:44:00,51,40
2023-01-06 03:59:00,52,41
2023-01-06 04:14:00,51,42
2023-01-06 04:29:00,50,41
2023-01-06 04:44:00,51,42
2023-01-06 04:59:00,52,41
2023-01-06 05:14:00,53,42
2023-01-06 05:29:00,54,41
2023-01-06 05:44:00,55,42
2023-01-06 05:59:00,54,43
2023-01-06 06:14:00,53,44
2023-01-06 06:29:00,54,45
2023-01-06 06:44:00,55,46
2023-01-06 06:59:00,54,45
2023-01-06 07:14:00,55,44
2023-01-06 07:29:00,56,45
2023-01-06 07:44:00,55,44
2023-01-06 07:59:00,54,43
2023-01-06 08:14:00,55,44
2023-01-06 08:29:00,54,45
2023-01-06 08:44:00,53,46
2023-01-06 08:59:00,52,47
2023-01-06 09:14:00,53,46
2023-01-06 09:29:00,54,45
2023-01-06 09:44:00,53,44
2023-01-06 09:59:00,54,45
2023-01-06 10:14:00,55,46
2023-01-06 10:29:00,54,47
2023-01-06 10:44:00,53,46
2023-01-06 10:59:00,54,47
2023-01-06 11:14:00,55,46
2023-01-06 11:29:00,54,47
2023-01-06 11:44:00,55,46
2023-01-06 11:59:00,54,45
2023-01-06 12:14:00,53,44
2023-01-06 12:29:00,52,43
2023-01-06 12:44:00,51,42
2023-01-06 12:59:00,50,41
2023-01-06 13:14:00,51,40
2023-01-06 13:29:00,50,41
2023-01-06 13:44:00,49,42
2023-01-06 13:59:00,48,41
2023-01-06 14:14:00,47,40
2023-01-06 14:29:00,46,41
2023-01-06 14:44:00,47,40
2023-01-06 14:59:00,48,41
2023-01-06 15:14:00,49,40
2023-01-06 15:29:00,48,39
2023-01-06 15:44:00,49,38
2023-01-06 15:59:00,50,37
2023-01-06 16:14:00,49,38
2023-01-06 16:29:00,48,37
2023-01-06 16:44:00,47,36
2023-01-06 16:59:00,48,35
2023-01-06 17:14:00,47,34
2023-01-06 17:29:00,46,33
2023-01-06 17:44:00,45,32
2023-01-06 17:59:00,46,31
2023-01-06 18:14:00,45,32
2023-01-06 18:29:00,46,31
2023-01-06 18:44:00,47,32
2023-01-06 18:59:00,46,31
2023-01-06 19:14:00,45,30
2023-01-06 19:29:00,46,30
2023-01-06 19:44:00,45,31
2023-01-06 19:59:00,46,32
2023-01-06 20:14:00,45,31
2023-01-06 20:29:00,44,32
2023-01-06 20:44:00,43,33
2023-01-06 20:59:00,42,32
2023-01-06 21:14:00,43,31
2023-01-06 21:29:00,42,32
2023-01-06 21:44:00,43,33
2023-01-06 21:59:00,42,32
2023-01-06 22:14:00,43,33
2023-01-06 22:29:00,42,32
2023-01-06 22:44:00,43,31
2023-01-06 22:59:00,44,30
2023-01-06 23:14:00,45,31
2023-01-06 23:29:00,44,32
2023-01-06 23:44:00,43,33
2023-01-06 23:59:00,42,32
2023-01-07 00:14:00,41,31
2023-01-07 00:29:00,40,30
2023-01-07 00:44:00,41,30
2023-01-07 00:59:00,40,31
2023-01-07 01:14:00,41,32
2023-01-07 01:29:00,42,31
2023-01-07 01:44:00,41,30
2023-01-07 01:59:00,40,31
2023-01-07 02:14:00,41,32
2023-01-07 02:29:00,40,33
2023-01-07 02:44:00,39,32
2023-01-07 02:59:00,38,33
2023-01-07 03:14:00,37,34
2023-01-07 03:29:00,36,35
2023-01-07 03:44:00,37,36
2023-01-07 03:59:00,36,35
2023-01-07 04:14:00,37,36
2023-01-07 04:29:00,36,37
2023-01-07 04:44:00,37,36
2023-01-07 04:59:00,36,37
2023-01-07 05:14:00,37,38
2023-01-07 05:29:00,38,37
2023-01-07 05:44:00,39,36
2023-01-07 05:59:00,38,37
2023-01-07 06:14:00,39,36
2023-01-07 06:29:00,38,37
2023-01-07 06:44:00,37,38
2023-01-07 06:59:00,36,39
2023-01-07 07:14:00,35,38
2023-01-07 07:29:00,34,39
2023-01-07 07:44:00,35,38
2023-01-07 07:59:00,34,37
2023-01-07 08:14:00,33,36
2023-01-07 08:29:00,34,35
2023-01-07 08:44:00,35,34
2023-01-07 08:59:00,36,33
2023-01-07 09:14:00,37,34
2023-01-07 09:29:00,36,33
2023-01-07 09:44:00,35,34
2023-01-07 09:59:00,36,35
2023-01-07 10:14:00,35,36
2023-01-07 10:29:00,34,35
2023-01-07 10:44:00,33,36
2023-01-07 10:59:00,34,37
2023-01-07 11:14:00,35,38
2023-01-07 11:29:00,34,37
2023-01-07 11:44:00,35,36
2023-01-07 11:59:00,36,37
2023-01-07 12:14:00,37,38
2023-01-07 12:29:00,38,37
2023-01-07 12:44:00,39,38
2023-01-07 12:59:00,38,39
2023-01-07 13:14:00,37,38
2023-01-07 13:29:00,36,39
2023-01-07 13:44:00,35,38
2023-01-07 13:59:00,36,39
2023-01-07 14:14:00,37,40
2023-01-07 14:29:00,36,39
2023-01-07 14:44:00,37,40
2023-01-07 14:59:00,36,41
2023-01-07 15:14:00,37,42
2023-01-07 15:29:00,38,43
2023-01-07 15:44:00,37,42
2023-01-07 15:59:00,36,41
2023-01-07 16:14:00,37,42
2023-01-07 16:29:00,38,41
2023-01-07 16:44:00,37,40
2023-01-07 16:59:00,36,41
2023-01-07 17:14:00,35,42
2023-01-07 17:29:00,34,41
2023-01-07 17:44:00,33,40
2023-01-07 17:59:00,32,41
2023-01-07 18:14:00,31,42
2023-01-07 18:29:00,30,43
2023-01-07 18:44:00,30,44
2023-01-07 18:59:00,30,45
2023-01-07 19:14:00,30,46
2023-01-07 19:29:00,31,47
2023-01-07 19:44:00,32,48
2023-01-07 19:59:00,31,47
2023-01-07 20:14:00,32,48
2023-01-07 20:29:00,31,49
2023-01-07 20:44:00,30,50
2023-01-07 20:59:00,30,49
2023-01-07 21:14:00,31,48
2023-01-07 21:29:00,32,49
2023-01-07 21:44:00,31,48
2023-01-07 21:59:00,32,47
2023-01-07 22:14:00,33,46
2023-01-07 22:29:00,32,47
2023-01-07 22:44:00,33,46
2023-01-07 22:59:00,32,47
2023-01-07 23:14:00,31,46
2023-01-07 23:29:00,32,45
2023-01-07 23:44:00,31,44
2023-01-07 23:59:00,30,45
2023-01-08 00:14:00,30,46
2023-01-08 00:29:00,30,45
2023-01-08 00:44:00,30,46
2023-01-08 00:59:00,30,47
2023-01-08 01:14:00,31,48
2023-01-08 01:29:00,32,47
2023-01-08 01:44:00,33,48
2023-01-08 01:59:00,32,47
2023-01-08 02:14:00,31,46
2023-01-08 02:29:00,32,47
2023-01-08 02:44:00,31,48
2023-01-08 02:59:00,30,47
2023-01-08 03:14:00,30,48
2023-01-08 03:29:00,31,47
2023-01-08 03:44:00,32,48
2023-01-08 03:59:00,33,49
2023-01-08 04:14:00,32,50
2023-01-08 04:29:00,33,49
2023-01-08 04:44:00,34,48
2023-01-08 04:59:00,33,49
2023-01-08 05:14:00,34,48
2023-01-08 05:29:00,35,49
2023-01-08 05:44:00,36,50
2023-01-08 05:59:00,37,49
2023-01-08 06:14:00,36,48
2023-01-08 06:29:00,35,49
2023-01-08 06:44:00,34,50
2023-01-08 06:59:00,33,51
2023-01-08 07:14:00,34,52
2023-01-08 07:29:00,35,51
2023-01-08 07:44:00,36,50
2023-01-08 07:59:00,37,49
2023-01-08 08:14:00,36,48
2023-01-08 08:29:00,35,49
2023-01-08 08:44:00,36,50
2023-01-08 08:59:00,35,51
2023-01-08 09:14:00,34,50
2023-01-08 09:29:00,35,49
2023-01-08 09:44:00,36,50
2023-01-08 09:59:00,37,49
2023-01-08 10:14:00,38,48
2023-01-08 10:29:00,39,47
2023-01-08 10:44:00,38,46
2023-01-08 10:59:00,37,45
2023-01-08 11:14:00,36,46
2023-01-08 11:29:00,35,45
2023-01-08 11:44:00,36,46
2023-01-08 11:59:00,35,47
2023-01-08 12:14:00,36,46
2023-01-08 12:29:00,35,45
2023-01-08 12:44:00,36,46
2023-01-08 12:59:00,37,45
2023-01-08 13:14:00,38,44
2023-01-08 13:29:00,37,43
2023-01-08 13:44:00,38,42
2023-01-08 13:59:00,37,41
2023-01-08 14:14:00,36,42
2023-01-08 14:29:00,35,41
2023-01-08 14:44:00,36,40
2023-01-08 14:59:00,35,39
2023-01-08 15:14:00,34,40
2023-01-08 15:29:00,35,41
2023-01-08 15:44:00,36,42
2023-01-08 15:59:00,37,41
2023-01-08 16:14:00,36,40
2023-01-08 16:29:00,35,39
2023-01-08 16:44:00,36,40
2023-01-08 16:59:00,37,41
2023-01-08 17:14:00,36,40
2023-01-08 17:29:00,35,41
2023-01-08 17:44:00,36,42
2023-01-08 17:59:00,35,41
2023-01-08 18:14:00,36,40
2023-01-08 18:29:00,37,41
2023-01-08 18:44:00,36,40
2023-01-08 18:59:00,37,39
2023-01-08 19:14:00,38,40
2023-01-08 19:29:00,37,39
2023-01-08 19:44:00,38,38
2023-01-08 19:59:00,39,39
2023-01-08 20:14:00,40,38
2023-01-08 20:29:00,41,39
2023-01-08 20:44:00,40,38
2023-01-08 20:59:00,39,37
2023-01-08 21:14:00,38,38
2023-01-08 21:29:00,39,39
2023-01-08 21:44:00,40,38
2023-01-08 21:59:00,41,39
2023-01-08 22:14:00,42,38
2023-01-08 22:29:00,43,39
2023-01-08 22:44:00,42,40
2023-01-08 22:59:00,43,39
2023-01-08 23:14:00,42,38
2023-01-08 23:29:00,41,39
2023-01-08 23:44:00,40,38
2023-01-08 23:59:00,41,37
2023-01-09 00:14:00,40,36
2023-01-09 00:29:00,41,37
2023-01-09 00:44:00,42,38
2023-01-09 00:59:00,43,37
2023-01-09 01:14:00,42,36
2023-01-09 01:29:00,41,37
2023-01-09 01:44:00,40,36
2023-01-09 01:59:00,41,35
2023-01-09 02:14:00,42,36
2023-01-09 02:29:00,41,35
2023-01-09 02:44:00,40,36
2023-01-09 02:59:00,39,35
2023-01-09 03:14:00,38,34
2023-01-09 03:29:00,39,35
2023-01-09 03:44:00,38,36
2023-01-09 03:59:00,37,37
2023-01-09 04:14:00,36,38
2023-01-09 04:29:00,35,37
2023-01-09 04:44:00,36,36
2023-01-09 04:59:00,37,37
2023-01-09 05:14:00,36,36
2023-01-09 05:29:00,37,37
2023-01-09 05:44:00,38,38
2023-01-09 05:59:00,37,37
2023-01-09 06:14:00,38,36
2023-01-09 06:29:00,37,35
2023-01-09 06:44:00,36,36
2023-01-09 06:59:00,35,37
2023-01-09 07:14:00,34,38
2023-01-09 07:29:00,35,39
2023-01-09 07:44:00,36,38
2023-01-09 07:59:00,35,37
2023-01-09 08:14:00,34,36
2023-01-09 08:29:00,33,37
2023-01-09 08:44:00,32,36
2023-01-09 08:59:00,33,35
2023-01-09 09:14:00,34,36
2023-01-09 09:29:00,33,35
2023-01-09 09:44:00,32,36
2023-01-09 09:59:00,31,35
2023-01-09 10:14:00,32,36
2023-01-09 10:29:00,31,35
2023-01-09 10:44:00,32,36
2023-01-09 10:59:00,31,35
2023-01-09 11:14:00,30,34
2023-01-09 11:29:00,30,33
2023-01-09 11:44:00,31,32
2023-01-09 11:59:00,30,33
2023-01-09 12:14:00,30,34
2023-01-09 12:29:00,30,35
2023-01-09 12:44:00,31,34
2023-01-09 12:59:00,32,33
2023-01-09 13:14:00,31,32
2023-01-09 13:29:00,30,31
2023-01-09 13:44:00,31,32
2023-01-09 13:59:00,32,33
2023-01-09 14:14:00,31,32
2023-01-09 14:29:00,30,33
2023-01-09 14:44:00,31,32
2023-01-09 14:59:00,30,33
2023-01-09 15:14:00,31,34
2023-01-09 15:29:00,30,35
2023-01-09 15:44:00,30,36
2023-01-09 15:59:00,31,37
2023-01-09 16:14:00,32,38
2023-01-09 16:29:00,33,37
2023-01-09 16:44:00,34,36
2023-01-09 16:59:00,35,35
2023-01-09 17:14:00,36,36
2023-01-09 17:29:00,37,37
2023-01-09 17:44:00,36,38
2023-01-09 17:59:00,35,39
2023-01-09 18:14:00,36,40
2023-01-09 18:29:00,35,39
2023-01-09 18:44:00,36,40
2023-01-09 18:59:00,35,39
2023-01-09 19:14:00,34,38
2023-01-09 19:29:00,33,39
2023-01-09 19:44:00,34,40
2023-01-09 19:59:00,35,41
2023-01-09 20:14:00,34,42
2023-01-09 20:29:00,33,41
2023-01-09 20:44:00,32,40
2023-01-09 20:59:00,33,39
2023-01-09 21:14:00,34,40
2023-01-09 21:29:00,35,41
2023-01-09 21:44:00,36,42
2023-01-09 21:59:00,37,43
2023-01-09 22:14:00,38,42
2023-01-09 22:29:00,37,41
2023-01-09 22:44:00,36,40
2023-01-09 22:59:00,37,41
2023-01-09 23:14:00,36,42
2023-01-09 23:29:00,35,43
2023-01-09 23:44:00,34,42
2023-01-09 23:59:00,35,43
2023-01-10 00:14:00,36,42
2023-01-10 00:29:00,35,43
2023-01-10 00:44:00,36,42
2023-01-10 00:59:00,37,41
2023-01-10 01:14:00,38,42
2023-01-10 01:29:00,39,41
2023-01-10 01:44:00,38,42
2023-01-10 01:59:00,39,41
2023-01-10 02:14:00,38,40
2023-01-10 02:29:00,37,41
2023-01-10 02:44:00,38,42
2023-01-10 02:59:00,39,41
2023-01-10 03:14:00,40,40
2023-01-10 03:29:00,39,39
2023-01-10 03:44:00,38,40
2023-01-10 03:59:00,37,39
2023-01-10 04:14:00,38,38
2023-01-10 04:29:00,37,37
2023-01-10 04:44:00,38,36
2023-01-10 04:59:00,37,37
2023-01-10 05:14:00,38,38
2023-01-10 05:29:00,37,39
2023-01-10 05:44:00,36,38
2023-01-10 05:59:00,37,37
2023-01-10 06:14:00,36,38
2023-01-10 06:29:00,35,39
2023-01-10 06:44:00,36,38
2023-01-10 06:59:00,35,37
2023-01-10 07:14:00,34,38
2023-01-10 07:29:00,33,39
2023-01-10 07:44:00,32,40
2023-01-10 07:59:00,33,39
2023-01-10 08:14:00,34,38
2023-01-10 08:29:00,35,39
2023-01-10 08:44:00,36,40
2023-01-10 08:59:00,35,41
2023-01-10 09:14:00,36,40
2023-01-10 09:29:00,37,39
2023-01-10 09:44:00,36,40
2023-01-10 09:59:00,37,41
2023-01-10 10:14:00,38,42
2023-01-10 10:29:00,39,41
2023-01-10 10:44:00,40,40
