Date,AHU: Supply Air Temperature,AHU: Supply Air Temperature Set Point,AHU: Outdoor Air Temperature,AHU: Mixed Air Temperature,AHU: Return Air Temperature,AHU: Supply Air Fan Status,AHU: Return Air Fan Status,AHU: Supply Air Fan Speed Control Signal,AHU: Return Air Fan Speed Control Signal,AHU: Exhaust Air Damper Control Signal,AHU: Outdoor Air Damper Control Signal,AHU: Return Air Damper Control Signal,AHU: Cooling Coil Valve Control Signal,AHU: Heating Coil Valve Control Signal,AHU: Supply Air Duct Static Pressure Set Point,AHU: Supply Air Duct Static Pressure,Occupancy Mode Indicator,Fault Detection Ground Truth
8/19/2008 22:50,71.08,55,73.42,69.51,72.92,0,0,0.2,0.2,1,0,0,0,0,1.4,0,0,0
8/19/2008 22:51,71.19,55,73.42,69.51,72.92,0,0,0.2,0.2,1,0,0,0,0,1.4,0,0,0
8/19/2008 22:52,71.08,55,73.42,69.51,73.13,0,0,0.2,0.2,1,0,0,0,0,1.4,0,0,0
8/19/2008 22:53,71.19,55,73.42,69.62,73.13,0,0,0.2,0.2,1,0,0,0,0,1.4,0,0,0
8/19/2008 22:54,71.08,55,73.42,69.62,73.13,0,0,0.2,0.2,1,0,0,0,0,1.4,0,0,0
8/19/2008 22:55,71.29,55,73.55,69.62,73.23,0,0,0.2,0.2,1,0,0,0,0,1.4,0,0,0
8/19/2008 22:56,71.19,55,73.55,69.62,73.23,0,0,0.2,0.2,1,0,0,0,0,1.4,0,0,0
8/19/2008 22:57,71.19,55,73.55,69.62,73.23,0,0,0.2,0.2,1,0,0,0,0,1.4,0,0,0
8/19/2008 22:58,71.19,55,73.55,69.62,73.34,0,0,0.2,0.2,1,0,0,0,0,1.4,0,0,0
8/19/2008 22:59,71.19,55,73.55,69.62,73.34,0,0,0.2,0.2,1,0,0,0,0,1.4,0,0,0
8/19/2008 23:00,71.19,55,73.72,69.62,73.34,0,0,0.2,0.2,1,0,0,0,0,1.4,0,0,0
8/19/2008 23:01,71.19,55,73.72,69.62,73.34,0,0,0.2,0.2,1,0,0,0,0,1.4,0,0,0
8/19/2008 23:02,71.19,55,73.72,69.62,73.34,0,0,0.2,0.2,1,0,0,0,0,1.4,0,0,0
8/19/2008 23:03,71.19,55,73.72,69.72,73.34,0,0,0.2,0.2,1,0,0,0,0,1.4,0,0,0
8/19/2008 23:04,71.19,55,73.72,69.83,73.55,0,0,0.2,0.2,1,0,0,0,0,1.4,0,0,0
8/19/2008 23:05,71.19,55,73.65,69.62,73.34,0,0,0.2,0.2,1,0,0,0,0,1.4,0,0,0
8/19/2008 23:06,71.19,55,73.65,69.72,73.34,0,0,0.2,0.2,1,0,0,0,0,1.4,0,0,0
8/19/2008 23:07,71.51,55,73.65,69.72,73.23,0,0,0.2,0.2,1,0,0,0,0,1.4,0,0,0
8/19/2008 23:08,71.19,55,73.65,69.62,73.23,0,0,0.2,0.2,1,0,0,0,0,1.4,0,0,0
8/19/2008 23:09,71.29,55,73.65,69.62,73.23,0,0,0.2,0.2,1,0,0,0,0,1.4,0,0,0
8/19/2008 23:10,71.51,55,73.79,69.72,73.23,0,0,0.2,0.2,1,0,0,0,0,1.4,0,0,0
8/19/2008 23:11,71.29,55,73.79,69.72,73.23,0,0,0.2,0.2,1,0,0,0,0,1.4,0,0,0
8/19/2008 23:12,71.29,55,73.79,69.72,73.23,0,0,0.2,0.2,1,0,0,0,0,1.4,0,0,0
8/19/2008 23:13,71.4,55,73.79,69.72,73.23,0,0,0.2,0.2,1,0,0,0,0,1.4,0,0,0
8/19/2008 23:14,71.29,55,73.79,69.83,73.13,0,0,0.2,0.2,1,0,0,0,0,1.4,0,0,0
8/19/2008 23:15,71.19,55,73.73,69.72,73.23,0,0,0.2,0.2,1,0,0,0,0,1.4,0,0,0
8/19/2008 23:16,71.29,55,73.73,69.72,73.13,0,0,0.2,0.2,1,0,0,0,0,1.4,0,0,0
8/19/2008 23:17,71.29,55,73.73,69.94,73.34,0,0,0.2,0.2,1,0,0,0,0,1.4,0,0,0
8/19/2008 23:18,71.29,55,73.73,69.83,73.13,0,0,0.2,0.2,1,0,0,0,0,1.4,0,0,0
8/19/2008 23:19,71.19,55,73.73,69.83,73.02,0,0,0.2,0.2,1,0,0,0,0,1.4,0,0,0
8/19/2008 23:20,71.29,55,73.83,69.83,73.02,0,0,0.2,0.2,1,0,0,0,0,1.4,0,0,0
8/19/2008 23:21,71.29,55,73.83,69.72,73.02,0,0,0.2,0.2,1,0,0,0,0,1.4,0,0,0
8/19/2008 23:22,71.62,55,73.83,69.83,73.02,0,0,0.2,0.2,1,0,0,0,0,1.4,0,0,0
8/19/2008 23:23,71.29,55,73.83,69.83,73.02,0,0,0.2,0.2,1,0,0,0,0,1.4,0,0,0
8/19/2008 23:24,71.29,55,73.83,69.83,73.02,0,0,0.2,0.2,1,0,0,0,0,1.4,0,0,0
8/19/2008 23:25,71.51,55,73.83,69.83,72.92,0,0,0.2,0.2,1,0,0,0,0,1.4,0,0,0
8/19/2008 23:26,71.51,55,73.76,69.83,72.92,0,0,0.2,0.2,1,0,0,0,0,1.4,0,0,0
8/19/2008 23:27,71.29,55,73.76,69.94,72.92,0,0,0.2,0.2,1,0,0,0,0,1.4,0,0,0
8/19/2008 23:28,71.51,55,73.76,69.94,72.92,0,0,0.2,0.2,1,0,0,0,0,1.4,0,0,0
8/19/2008 23:29,71.4,55,73.76,69.94,72.92,0,0,0.2,0.2,1,0,0,0,0,1.4,0,0,0
8/19/2008 23:30,71.4,55,73.76,69.83,72.92,0,0,0.2,0.2,1,0,0,0,0,1.4,0,0,0
8/19/2008 23:31,71.4,55,73.68,69.94,72.92,0,0,0.2,0.2,1,0,0,0,0,1.4,0,0,0
8/19/2008 23:32,71.4,55,73.68,69.94,72.92,0,0,0.2,0.2,1,0,0,0,0,1.4,0,0,0
8/19/2008 23:33,71.4,55,73.68,69.83,72.92,0,0,0.2,0.2,1,0,0,0,0,1.4,0,0,0
8/19/2008 23:34,71.4,55,73.68,69.94,72.92,0,0,0.2,0.2,1,0,0,0,0,1.4,0,0,0
8/19/2008 23:35,71.4,55,73.68,69.94,73.02,0,0,0.2,0.2,1,0,0,0,0,1.4,0,0,0
8/19/2008 23:36,71.4,55,73.7,69.94,73.02,0,0,0.2,0.2,1,0,0,0,0,1.4,0,0,0
8/19/2008 23:37,71.4,55,73.7,69.94,73.13,0,0,0.2,0.2,1,0,0,0,0,1.4,0,0,0
8/19/2008 23:38,71.4,55,73.7,69.94,73.13,0,0,0.2,0.2,1,0,0,0,0,1.4,0,0,0
8/19/2008 23:39,71.4,55,73.7,69.94,73.23,0,0,0.2,0.2,1,0,0,0,0,1.4,0,0,0
8/19/2008 23:40,71.4,55,73.7,69.94,73.23,0,0,0.2,0.2,1,0,0,0,0,1.4,0,0,0
8/19/2008 23:41,71.4,55,73.44,70.04,73.23,0,0,0.2,0.2,1,0,0,0,0,1.4,0,0,0
8/19/2008 23:42,71.62,55,73.44,69.94,73.23,0,0,0.2,0.2,1,0,0,0,0,1.4,0,0,0
8/19/2008 23:43,71.4,55,73.44,70.15,73.55,0,0,0.2,0.2,1,0,0,0,0,1.4,0,0,0
8/19/2008 23:44,71.4,55,73.44,69.94,73.34,0,0,0.2,0.2,1,0,0,0,0,1.4,0,0,0
8/19/2008 23:45,71.51,55,73.44,70.04,73.23,0,0,0.2,0.2,1,0,0,0,0,1.4,0,0,0
8/19/2008 23:46,71.51,55,73.4,69.94,73.23,0,0,0.2,0.2,1,0,0,0,0,1.4,0,0,0
8/19/2008 23:47,71.72,55,73.4,70.04,73.23,0,0,0.2,0.2,1,0,0,0,0,1.4,0,0,0
8/19/2008 23:48,71.51,55,73.4,70.04,73.34,0,0,0.2,0.2,1,0,0,0,0,1.4,0,0,0
8/19/2008 23:49,71.4,55,73.4,70.04,73.23,0,0,0.2,0.2,1,0,0,0,0,1.4,0,0,0
8/19/2008 23:50,71.51,55,73.4,70.04,73.23,0,0,0.2,0.2,1,0,0,0,0,1.4,0,0,0
8/19/2008 23:51,71.51,55,73.49,70.04,73.23,0,0,0.2,0.2,1,0,0,0,0,1.4,0,0,0
8/19/2008 23:52,71.51,55,73.49,70.04,73.13,0,0,0.2,0.2,1,0,0,0,0,1.4,0,0,0
8/19/2008 23:53,71.72,55,73.49,70.04,73.23,0,0,0.2,0.2,1,0,0,0,0,1.4,0,0,0
8/19/2008 23:54,71.51,55,73.49,70.04,73.23,0,0,0.2,0.2,1,0,0,0,0,1.4,0,0,0
8/19/2008 23:55,71.51,55,73.49,70.04,73.23,0,0,0.2,0.2,1,0,0,0,0,1.4,0,0,0
8/19/2008 23:56,71.51,55,73.24,70.04,73.13,0,0,0.2,0.2,1,0,0,0,0,1.4,0,0,0
8/19/2008 23:57,71.72,55,73.24,70.15,73.23,0,0,0.2,0.2,1,0,0,0,0,1.4,0,0,0
8/19/2008 23:58,71.51,55,73.24,70.04,73.13,0,0,0.2,0.2,1,0,0,0,0,1.4,0,0,0
8/19/2008 23:59,71.51,55,73.24,70.04,73.13,0,0,0.2,0.2,1,0,0,0,0,1.4,0,0,0
8/25/2008 0:00,70.86,55,68.21,71.1,73.23,0,0,0.2,0.2,0,0,0,0,0,1.4,0,0,0
8/25/2008 0:01,71.08,55,68.21,71.32,73.44,0,0,0.2,0.2,0,0,0,0,0,1.4,0,0,0
8/25/2008 0:02,70.86,55,68.21,71.32,73.34,0,0,0.2,0.2,0,0,0,0,0,1.4,0,0,0
8/25/2008 0:03,70.86,55,68.26,71.1,73.34,0,0,0.2,0.2,0,0,0,0,0,1.4,0,0,0
8/25/2008 0:04,70.86,55,68.26,71.1,73.34,0,0,0.2,0.2,0,0,0,0,0,1.4,0,0,0
8/25/2008 0:05,70.86,55,68.26,71.1,73.23,0,0,0.2,0.2,0,0,0,0,0,1.4,0,0,0
8/25/2008 0:06,70.86,55,68.26,71.1,73.34,0,0,0.2,0.2,0,0,0,0,0,1.4,0,0,0
8/25/2008 0:07,70.86,55,68.26,71.1,73.34,0,0,0.2,0.2,0,0,0,0,0,1.4,0,0,0
8/25/2008 0:08,70.97,55,68.09,71.32,73.65,0,0,0.2,0.2,0,0,0,0,0,1.4,0,0,0
8/25/2008 0:09,70.97,55,68.09,71.1,73.44,0,0,0.2,0.2,0,0,0,0,0,1.4,0,0,0
8/25/2008 0:10,70.86,55,68.09,71.1,73.44,0,0,0.2,0.2,0,0,0,0,0,1.4,0,0,0
8/25/2008 0:11,70.86,55,68.09,71.21,73.55,0,0,0.2,0.2,0,0,0,0,0,1.4,0,0,0
8/25/2008 0:12,70.97,55,68.09,71.1,73.55,0,0,0.2,0.2,0,0,0,0,0,1.4,0,0,0
8/25/2008 0:13,70.86,55,67.95,71.1,73.55,0,0,0.2,0.2,0,0,0,0,0,1.4,0,0,0
8/25/2008 0:14,70.97,55,67.95,71.1,73.55,0,0,0.2,0.2,0,0,0,0,0,1.4,0,0,0
8/25/2008 0:15,71.19,55,67.95,71.32,73.76,0,0,0.2,0.2,0,0,0,0,0,1.4,0,0,0
8/25/2008 0:16,70.97,55,67.95,71.1,73.55,0,0,0.2,0.2,0,0,0,0,0,1.4,0,0,0
8/25/2008 0:17,70.97,55,67.95,71.1,73.55,0,0,0.2,0.2,0,0,0,0,0,1.4,0,0,0
8/25/2008 0:18,71.08,55,67.9,71.1,73.55,0,0,0.2,0.2,0,0,0,0,0,1.4,0,0,0
8/25/2008 0:19,70.97,55,67.9,71.21,73.55,0,0,0.2,0.2,0,0,0,0,0,1.4,0,0,0
8/25/2008 0:20,70.97,55,67.9,71.32,73.76,0,0,0.2,0.2,0,0,0,0,0,1.4,0,0,0
8/25/2008 0:21,70.97,55,67.9,71.21,73.55,0,0,0.2,0.2,0,0,0,0,0,1.4,0,0,0
8/25/2008 0:22,70.97,55,67.9,71.1,73.44,0,0,0.2,0.2,0,0,0,0,0,1.4,0,0,0
8/25/2008 0:23,71.19,55,67.9,71.21,73.44,0,0,0.2,0.2,0,0,0,0,0,1.4,0,0,0
8/25/2008 0:24,70.97,55,67.69,71.21,73.34,0,0,0.2,0.2,0,0,0,0,0,1.4,0,0,0
8/25/2008 0:25,70.97,55,67.69,71.1,73.34,0,0,0.2,0.2,0,0,0,0,0,1.4,0,0,0
8/25/2008 0:26,70.97,55,67.69,71.21,73.34,0,0,0.2,0.2,0,0,0,0,0,1.4,0,0,0
8/25/2008 0:27,70.97,55,67.69,71.21,73.23,0,0,0.2,0.2,0,0,0,0,0,1.4,0,0,0
8/25/2008 0:28,70.97,55,67.69,71.21,73.34,0,0,0.2,0.2,0,0,0,0,0,1.4,0,0,0
8/25/2008 0:29,71.08,55,67.56,71.21,73.34,0,0,0.2,0.2,0,0,0,0,0,1.4,0,0,0
8/25/2008 0:30,71.08,55,67.56,71.21,73.34,0,0,0.2,0.2,0,0,0,0,0,1.4,0,0,0
8/25/2008 0:31,71.08,55,67.56,71.21,73.13,0,0,0.2,0.2,0,0,0,0,0,1.4,0,0,0
8/25/2008 0:32,71.08,55,67.56,71.21,73.23,0,0,0.2,0.2,0,0,0,0,0,1.4,0,0,0
8/25/2008 0:33,70.97,55,67.56,71.21,73.23,0,0,0.2,0.2,0,0,0,0,0,1.4,0,0,0
8/25/2008 0:34,71.08,55,67.47,71.21,73.23,0,0,0.2,0.2,0,0,0,0,0,1.4,0,0,0
8/25/2008 0:35,70.97,55,67.47,71.21,73.23,0,0,0.2,0.2,0,0,0,0,0,1.4,0,0,0
8/25/2008 0:36,70.97,55,67.47,71.1,73.23,0,0,0.2,0.2,0,0,0,0,0,1.4,0,0,0
8/25/2008 0:37,71.08,55,67.47,71.21,73.34,0,0,0.2,0.2,0,0,0,0,0,1.4,0,0,0
8/25/2008 0:38,71.08,55,67.47,71.21,73.34,0,0,0.2,0.2,0,0,0,0,0,1.4,0,0,0
8/25/2008 0:39,71.08,55,67.47,71.21,73.34,0,0,0.2,0.2,0,0,0,0,0,1.4,0,0,0
8/25/2008 0:40,71.08,55,67.47,71.21,73.44,0,0,0.2,0.2,0,0,0,0,0,1.4,0,0,0
8/25/2008 0:41,71.08,55,67.47,71.32,73.55,0,0,0.2,0.2,0,0,0,0,0,1.4,0,0,0
8/25/2008 0:42,71.08,55,67.47,71.21,73.55,0,0,0.2,0.2,0,0,0,0,0,1.4,0,0,0
8/25/2008 0:43,71.08,55,67.47,71.21,73.55,0,0,0.2,0.2,0,0,0,0,0,1.4,0,0,0
8/25/2008 0:44,70.97,55,67.51,71.42,73.76,0,0,0.2,0.2,0,0,0,0,0,1.4,0,0,0
8/25/2008 0:45,71.08,55,67.51,71.21,73.55,0,0,0.2,0.2,0,0,0,0,0,1.4,0,0,0
8/25/2008 0:46,71.08,55,67.51,71.32,73.55,0,0,0.2,0.2,0,0,0,0,0,1.4,0,0,0
8/25/2008 0:47,71.08,55,67.51,71.21,73.55,0,0,0.2,0.2,0,0,0,0,0,1.4,0,0,0
8/25/2008 0:48,71.08,55,67.51,71.21,73.65,0,0,0.2,0.2,0,0,0,0,0,1.4,0,0,0
8/25/2008 0:49,70.97,55,67.57,71.21,73.55,0,0,0.2,0.2,0,0,0,0,0,1.4,0,0,0
8/25/2008 0:50,70.97,55,67.57,71.21,73.55,0,0,0.2,0.2,0,0,0,0,0,1.4,0,0,0
8/25/2008 0:51,71.19,55,67.57,71.42,73.76,0,0,0.2,0.2,0,0,0,0,0,1.4,0,0,0
8/25/2008 0:52,71.08,55,67.57,71.21,73.44,0,0,0.2,0.2,0,0,0,0,0,1.4,0,0,0
8/25/2008 0:53,71.08,55,67.57,71.21,73.44,0,0,0.2,0.2,0,0,0,0,0,1.4,0,0,0
8/25/2008 0:54,71.08,55,67.57,71.21,73.44,0,0,0.2,0.2,0,0,0,0,0,1.4,0,0,0
8/25/2008 0:55,71.08,55,67.57,71.32,73.44,0,0,0.2,0.2,0,0,0,0,0,1.4,0,0,0
8/25/2008 0:56,71.08,55,67.57,71.53,73.65,0,0,0.2,0.2,0,0,0,0,0,1.4,0,0,0
8/25/2008 0:57,71.19,55,67.57,71.21,73.34,0,0,0.2,0.2,0,0,0,0,0,1.4,0,0,0
8/25/2008 0:58,71.08,55,67.57,71.32,73.44,0,0,0.2,0.2,0,0,0,0,0,1.4,0,0,0
8/25/2008 0:59,71.19,55,67.57,71.21,73.34,0,0,0.2,0.2,0,0,0,0,0,1.4,0,0,0
8/25/2008 1:00,71.08,55,67.36,71.21,73.34,0,0,0.2,0.2,0,0,0,0,0,1.4,0,0,0
8/25/2008 1:01,71.08,55,67.36,71.32,73.23,0,0,0.2,0.2,0,0,0,0,0,1.4,0,0,0
8/25/2008 1:02,71.19,55,67.36,71.32,73.23,0,0,0.2,0.2,0,0,0,0,0,1.4,0,0,0
8/25/2008 1:03,71.29,55,67.36,71.32,73.23,0,0,0.2,0.2,0,0,0,0,0,1.4,0,0,0
8/25/2008 1:04,71.19,55,67.36,71.42,73.44,0,0,0.2,0.2,0,0,0,0,0,1.4,0,0,0
8/25/2008 1:05,71.08,55,67.08,71.32,73.34,0,0,0.2,0.2,0,0,0,0,0,1.4,0,0,0
8/25/2008 1:06,71.08,55,67.08,71.32,73.23,0,0,0.2,0.2,0,0,0,0,0,1.4,0,0,0
8/25/2008 1:07,71.08,55,67.08,71.32,73.34,0,0,0.2,0.2,0,0,0,0,0,1.4,0,0,0
8/25/2008 1:08,71.08,55,67.08,71.53,73.65,0,0,0.2,0.2,0,0,0,0,0,1.4,0,0,0
8/25/2008 1:09,71.19,55,67.08,71.32,73.44,0,0,0.2,0.2,0,0,0,0,0,1.4,0,0,0
8/25/2008 1:10,71.08,55,66.95,71.32,73.44,0,0,0.2,0.2,0,0,0,0,0,1.4,0,0,0
8/25/2008 1:11,71.08,55,66.95,71.32,73.44,0,0,0.2,0.2,0,0,0,0,0,1.4,0,0,0
8/25/2008 1:12,71.08,55,66.95,71.32,73.55,0,0,0.2,0.2,0,0,0,0,0,1.4,0,0,0
8/25/2008 1:13,71.08,55,66.95,71.32,73.44,0,0,0.2,0.2,0,0,0,0,0,1.4,0,0,0
8/25/2008 1:14,71.19,55,66.95,71.32,73.55,0,0,0.2,0.2,0,0,0,0,0,1.4,0,0,0
8/25/2008 1:15,71.08,55,66.8,71.32,73.55,0,0,0.2,0.2,0,0,0,0,0,1.4,0,0,0
8/25/2008 1:16,71.19,55,66.8,71.53,73.65,0,0,0.2,0.2,0,0,0,0,0,1.4,0,0,0
8/25/2008 1:17,71.19,55,66.8,71.32,73.55,0,0,0.2,0.2,0,0,0,0,0,1.4,0,0,0
8/25/2008 1:18,71.19,55,66.8,71.32,73.55,0,0,0.2,0.2,0,0,0,0,0,1.4,0,0,0
8/25/2008 1:19,71.19,55,66.8,71.32,73.44,0,0,0.2,0.2,0,0,0,0,0,1.4,0,0,0
8/25/2008 1:20,71.08,55,66.8,71.32,73.44,0,0,0.2,0.2,0,0,0,0,0,1.4,0,0,0
8/25/2008 1:21,71.19,55,66.75,71.32,73.44,0,0,0.2,0.2,0,0,0,0,0,1.4,0,0,0
8/25/2008 1:22,71.19,55,66.75,71.32,73.44,0,0,0.2,0.2,0,0,0,0,0,1.4,0,0,0
8/25/2008 1:23,71.19,55,66.75,71.32,73.44,0,0,0.2,0.2,0,0,0,0,0,1.4,0,0,0
8/25/2008 1:24,71.19,55,66.75,71.32,73.44,0,0,0.2,0.2,0,0,0,0,0,1.4,0,0,0
8/25/2008 1:25,71.19,55,66.75,71.53,73.55,0,0,0.2,0.2,0,0,0,0,0,1.4,0,0,0
8/25/2008 1:26,71.19,55,66.68,71.32,73.34,0,0,0.2,0.2,0,0,0,0,0,1.4,0,0,0
8/25/2008 1:27,71.19,55,66.68,71.32,73.23,0,0,0.2,0.2,0,0,0,0,0,1.4,0,0,0
8/25/2008 1:28,71.19,55,66.68,71.32,73.23,0,0,0.2,0.2,0,0,0,0,0,1.4,0,0,0
8/25/2008 1:29,71.19,55,66.68,71.32,73.23,0,0,0.2,0.2,0,0,0,0,0,1.4,0,0,0
8/25/2008 1:30,71.4,55,66.68,71.32,73.23,0,0,0.2,0.2,0,0,0,0,0,1.4,0,0,0
8/25/2008 1:31,71.19,55,66.61,71.32,73.23,0,0,0.2,0.2,0,0,0,0,0,1.4,0,0,0
8/25/2008 1:32,71.19,55,66.61,71.42,73.23,0,0,0.2,0.2,0,0,0,0,0,1.4,0,0,0
8/25/2008 1:33,71.29,55,66.61,71.42,73.13,0,0,0.2,0.2,0,0,0,0,0,1.4,0,0,0
8/25/2008 1:34,71.29,55,66.61,71.42,73.23,0,0,0.2,0.2,0,0,0,0,0,1.4,0,0,0
8/25/2008 1:35,71.19,55,66.61,71.42,73.13,0,0,0.2,0.2,0,0,0,0,0,1.4,0,0,0
8/25/2008 1:36,71.19,55,66.62,71.42,73.23,0,0,0.2,0.2,0,0,0,0,0,1.4,0,0,0
8/25/2008 1:37,71.19,55,66.62,71.32,73.23,0,0,0.2,0.2,0,0,0,0,0,1.4,0,0,0
8/25/2008 1:38,71.19,55,66.62,71.42,73.34,0,0,0.2,0.2,0,0,0,0,0,1.4,0,0,0
8/25/2008 1:39,71.19,55,66.62,71.42,73.44,0,0,0.2,0.2,0,0,0,0,0,1.4,0,0,0
8/25/2008 1:40,71.19,55,66.62,71.21,73.34,0,0,0.2,0.2,0,0,0,0,0,1.4,0,0,0
8/25/2008 1:41,71.29,55,66.62,71.42,73.55,0,0,0.2,0.2,0,0,0,0,0,1.4,0,0,0
8/25/2008 1:42,71.19,55,66.57,71.32,73.55,0,0,0.2,0.2,0,0,0,0,0,1.4,0,0,0
8/25/2008 1:43,71.19,55,66.57,71.42,73.55,0,0,0.2,0.2,0,0,0,0,0,1.4,0,0,0
8/25/2008 1:44,71.08,55,66.57,71.42,73.65,0,0,0.2,0.2,0,0,0,0,0,1.4,0,0,0
8/25/2008 1:45,71.29,55,66.57,71.32,73.65,0,0,0.2,0.2,0,0,0,0,0,1.4,0,0,0
8/25/2008 1:46,71.29,55,66.57,71.32,73.55,0,0,0.2,0.2,0,0,0,0,0,1.4,0,0,0
8/25/2008 1:47,71.29,55,66.51,71.42,73.55,0,0,0.2,0.2,0,0,0,0,0,1.4,0,0,0
8/25/2008 1:48,71.29,55,66.51,71.42,73.65,0,0,0.2,0.2,0,0,0,0,0,1.4,0,0,0
8/25/2008 1:49,71.29,55,66.51,71.32,73.55,0,0,0.2,0.2,0,0,0,0,0,1.4,0,0,0
8/25/2008 1:50,71.29,55,66.51,71.42,73.55,0,0,0.2,0.2,0,0,0,0,0,1.4,0,0,0
8/25/2008 1:51,71.19,55,66.51,71.42,73.65,0,0,0.2,0.2,0,0,0,0,0,1.4,0,0,0
8/25/2008 1:52,71.29,55,66.46,71.42,73.55,0,0,0.2,0.2,0,0,0,0,0,1.4,0,0,0
8/25/2008 1:53,71.29,55,66.46,71.42,73.55,0,0,0.2,0.2,0,0,0,0,0,1.4,0,0,0
8/25/2008 1:54,71.29,55,66.46,71.42,73.55,0,0,0.2,0.2,0,0,0,0,0,1.4,0,0,0
8/25/2008 1:55,71.51,55,66.46,71.42,73.44,0,0,0.2,0.2,0,0,0,0,0,1.4,0,0,0
8/25/2008 1:56,71.29,55,66.46,71.42,73.44,0,0,0.2,0.2,0,0,0,0,0,1.4,0,0,0
8/25/2008 1:57,71.29,55,66.46,71.42,73.44,0,0,0.2,0.2,0,0,0,0,0,1.4,0,0,0
8/25/2008 1:58,71.51,55,66.4,71.42,73.34,0,0,0.2,0.2,0,0,0,0,0,1.4,0,0,0
8/25/2008 1:59,71.29,55,66.4,71.32,73.34,0,0,0.2,0.2,0,0,0,0,0,1.4,0,0,0
8/25/2008 2:00,71.29,55,66.4,71.42,73.34,0,0,0.2,0.2,0,0,0,0,0,1.4,0,0,0
8/25/2008 2:01,71.29,55,66.4,71.42,73.34,0,0,0.2,0.2,0,0,0,0,0,1.4,0,0,0
8/25/2008 2:02,71.4,55,66.4,71.42,73.34,0,0,0.2,0.2,0,0,0,0,0,1.4,0,0,0
8/25/2008 2:03,71.29,55,66.42,71.32,73.23,0,0,0.2,0.2,0,0,0,0,0,1.4,0,0,0
8/25/2008 2:04,71.29,55,66.42,71.42,73.23,0,0,0.2,0.2,0,0,0,0,0,1.4,0,0,0
8/25/2008 2:05,71.29,55,66.42,71.42,73.23,0,0,0.2,0.2,0,0,0,0,0,1.4,0,0,0
8/25/2008 2:06,71.29,55,66.42,71.42,73.23,0,0,0.2,0.2,0,0,0,0,0,1.4,0,0,0
8/25/2008 2:07,71.29,55,66.42,71.42,73.23,0,0,0.2,0.2,0,0,0,0,0,1.4,0,0,0
8/25/2008 2:08,71.29,55,66.42,71.42,73.23,0,0,0.2,0.2,0,0,0,0,0,1.4,0,0,0
8/25/2008 2:09,71.29,55,66.42,71.42,73.34,0,0,0.2,0.2,0,0,0,0,0,1.4,0,0,0
8/25/2008 2:10,71.29,55,66.42,71.63,73.65,0,0,0.2,0.2,0,0,0,0,0,1.4,0,0,0
8/25/2008 2:11,71.29,55,66.42,71.42,73.44,0,0,0.2,0.2,0,0,0,0,0,1.4,0,0,0
8/25/2008 2:12,71.29,55,66.42,71.42,73.55,0,0,0.2,0.2,0,0,0,0,0,1.4,0,0,0
8/25/2008 2:13,71.4,55,66.42,71.42,73.55,0,0,0.2,0.2,0,0,0,0,0,1.4,0,0,0
8/25/2008 2:14,71.29,55,66.48,71.42,73.55,0,0,0.2,0.2,0,0,0,0,0,1.4,0,0,0
8/25/2008 2:15,71.29,55,66.48,71.42,73.65,0,0,0.2,0.2,0,0,0,0,0,1.4,0,0,0
8/25/2008 2:16,71.29,55,66.48,71.42,73.65,0,0,0.2,0.2,0,0,0,0,0,1.4,0,0,0
8/25/2008 2:17,71.29,55,66.48,71.53,73.65,0,0,0.2,0.2,0,0,0,0,0,1.4,0,0,0
8/25/2008 2:18,71.29,55,66.48,71.53,73.65,0,0,0.2,0.2,0,0,0,0,0,1.4,0,0,0
8/25/2008 2:19,71.4,55,66.53,71.53,73.65,0,0,0.2,0.2,0,0,0,0,0,1.4,0,0,0
8/25/2008 2:20,71.29,55,66.53,71.53,73.65,0,0,0.2,0.2,0,0,0,0,0,1.4,0,0,0
8/25/2008 2:21,71.4,55,66.53,71.42,73.44,0,0,0.2,0.2,0,0,0,0,0,1.4,0,0,0
8/25/2008 2:22,71.29,55,66.53,71.53,73.55,0,0,0.2,0.2,0,0,0,0,0,1.4,0,0,0
8/25/2008 2:23,71.29,55,66.53,71.53,73.55,0,0,0.2,0.2,0,0,0,0,0,1.4,0,0,0
8/25/2008 2:24,71.29,55,66.46,71.53,73.55,0,0,0.2,0.2,0,0,0,0,0,1.4,0,0,0
8/25/2008 2:25,71.29,55,66.46,71.53,73.55,0,0,0.2,0.2,0,0,0,0,0,1.4,0,0,0
8/25/2008 2:26,71.29,55,66.46,71.53,73.44,0,0,0.2,0.2,0,0,0,0,0,1.4,0,0,0
8/25/2008 2:27,71.29,55,66.46,71.42,73.44,0,0,0.2,0.2,0,0,0,0,0,1.4,0,0,0
8/25/2008 2:28,71.29,55,66.46,71.53,73.44,0,0,0.2,0.2,0,0,0,0,0,1.4,0,0,0
8/25/2008 2:29,71.29,55,66.4,71.53,73.34,0,0,0.2,0.2,0,0,0,0,0,1.4,0,0,0
8/25/2008 2:30,71.4,55,66.4,71.53,73.44,0,0,0.2,0.2,0,0,0,0,0,1.4,0,0,0
8/25/2008 2:31,71.29,55,66.4,71.53,73.34,0,0,0.2,0.2,0,0,0,0,0,1.4,0,0,0
8/25/2008 2:32,71.51,55,66.4,71.53,73.34,0,0,0.2,0.2,0,0,0,0,0,1.4,0,0,0
8/25/2008 2:33,71.4,55,66.4,71.53,73.34,0,0,0.2,0.2,0,0,0,0,0,1.4,0,0,0
