Date,AHU: Supply Air Temperature,AHU: Supply Air Temperature Set Point,AHU: Outdoor Air Temperature,AHU: Mixed Air Temperature,AHU: Return Air Temperature,AHU: Supply Air Fan Status,AHU: Return Air Fan Status,AHU: Supply Air Fan Speed Control Signal,AHU: Return Air Fan Speed Control Signal,AHU: Exhaust Air Damper Control Signal,AHU: Outdoor Air Damper Control Signal,AHU: Return Air Damper Control Signal,AHU: Cooling Coil Valve Control Signal,AHU: Heating Coil Valve Control Signal,AHU: Supply Air Duct Static Pressure Set Point,AHU: Supply Air Duct Static Pressure,Occupancy Mode Indicator,Fault Detection Ground Truth
8/30/2007 15:46,55.01,55,79.35,74.58,72,1,1,1,1,0.4,0.4,0.6,0.52,0,1.4,3.8,1,1
8/30/2007 15:47,54.96,55,79.08,74.54,72,1,1,1,1,0.4,0.4,0.6,0.52,0,1.4,3.8,1,1
8/30/2007 15:48,55.1,55,78.94,74.53,72,1,1,1,1,0.4,0.4,0.6,0.52,0,1.4,3.8,1,1
8/30/2007 15:49,55,55,79.15,74.56,72,1,1,1,1,0.4,0.4,0.6,0.52,0,1.4,3.79,1,1
8/30/2007 15:50,54.91,55,78.81,74.51,72,1,1,1,1,0.4,0.4,0.6,0.51,0,1.4,3.79,1,1
8/30/2007 15:51,55.18,55,78.71,74.5,72,1,1,1,1,0.4,0.4,0.6,0.52,0,1.4,3.79,1,1
8/30/2007 15:52,55.11,55,78.68,74.49,72,1,1,1,1,0.4,0.4,0.6,0.52,0,1.4,3.79,1,1
8/30/2007 15:53,55.01,55,78.49,74.47,72,1,1,1,1,0.4,0.4,0.6,0.52,0,1.4,3.79,1,1
8/30/2007 15:54,55.21,55,78.6,74.48,72,1,1,1,1,0.4,0.4,0.6,0.52,0,1.4,3.79,1,1
8/30/2007 15:55,54.98,55,78.59,74.48,72,1,1,1,1,0.4,0.4,0.6,0.52,0,1.4,3.79,1,1
8/30/2007 15:56,54.89,55,78.08,74.41,72,1,1,1,1,0.4,0.4,0.6,0.52,0,1.4,3.79,1,1
8/30/2007 15:57,54.94,55,77.81,74.37,71.99,1,1,1,1,0.4,0.4,0.6,0.52,0,1.4,3.79,1,1
8/30/2007 15:58,54.81,55,77.67,74.35,71.99,1,1,1,1,0.4,0.4,0.6,0.51,0,1.4,3.8,1,1
8/30/2007 15:59,54.95,55,77.81,74.36,71.99,1,1,1,1,0.4,0.4,0.6,0.51,0,1.4,3.8,1,1
8/30/2007 16:00,55.06,55,78.27,74.42,71.99,1,1,1,1,0.4,0.4,0.6,0.52,0,1.4,3.8,1,1
8/30/2007 16:01,54.91,55,78.59,74.46,71.99,1,1,1,1,0.4,0.4,0.6,0.52,0,1.4,3.8,1,1
8/30/2007 16:02,54.92,55,78.53,74.45,71.99,1,1,1,1,0.4,0.4,0.6,0.51,0,1.4,3.8,1,1
8/30/2007 16:03,54.97,55,78.4,74.44,71.99,1,1,1,1,0.4,0.4,0.6,0.51,0,1.4,3.8,1,1
8/30/2007 16:04,54.95,55,78.44,74.44,71.99,1,1,1,1,0.4,0.4,0.6,0.51,0,1.4,3.8,1,1
8/30/2007 16:05,55.02,55,78.58,74.46,72,1,1,1,1,0.4,0.4,0.6,0.51,0,1.4,3.8,1,1
8/30/2007 16:06,55.03,55,78.4,74.44,72,1,1,1,1,0.4,0.4,0.6,0.52,0,1.4,3.8,1,1
8/30/2007 16:07,54.95,55,78.26,74.43,72,1,1,1,1,0.4,0.4,0.6,0.51,0,1.4,3.8,1,1
8/30/2007 16:08,55.12,55,78.46,74.45,72,1,1,1,1,0.4,0.4,0.6,0.51,0,1.4,3.8,1,1
8/30/2007 16:09,55.11,55,78.65,74.48,72,1,1,1,1,0.4,0.4,0.6,0.52,0,1.4,3.8,1,1
8/30/2007 16:10,55.06,55,78.85,74.51,72,1,1,1,1,0.4,0.4,0.6,0.52,0,1.4,3.8,1,1
8/30/2007 16:11,55.05,55,78.93,74.53,72,1,1,1,1,0.4,0.4,0.6,0.52,0,1.4,3.8,1,1
8/30/2007 16:12,54.99,55,79.34,74.59,72,1,1,1,1,0.4,0.4,0.6,0.52,0,1.4,3.79,1,1
8/30/2007 16:13,55,55,79.44,74.6,72,1,1,1,1,0.4,0.4,0.6,0.52,0,1.4,3.79,1,1
8/30/2007 16:14,55.08,55,79.22,74.57,72,1,1,1,1,0.4,0.4,0.6,0.52,0,1.4,3.79,1,1
8/30/2007 16:15,55.04,55,78.91,74.53,72,1,1,1,1,0.4,0.4,0.6,0.52,0,1.4,3.79,1,1
8/30/2007 16:16,55.04,55,79.14,74.56,72,1,1,1,1,0.4,0.4,0.6,0.52,0,1.4,3.79,1,1
8/30/2007 16:17,55.17,55,79.29,74.59,72,1,1,1,1,0.4,0.4,0.6,0.52,0,1.4,3.79,1,1
8/30/2007 16:18,55.16,55,79.52,74.62,72,1,1,1,1,0.4,0.4,0.6,0.52,0,1.4,3.79,1,1
8/30/2007 16:19,55.13,55,79.84,74.66,72,1,1,1,1,0.4,0.4,0.6,0.52,0,1.4,3.79,1,1
8/30/2007 16:20,55.14,55,79.78,74.66,72,1,1,1,1,0.4,0.4,0.6,0.52,0,1.4,3.79,1,1
8/30/2007 16:21,55.08,55,79.47,74.61,72,1,1,1,1,0.4,0.4,0.6,0.52,0,1.4,3.79,1,1
8/30/2007 16:22,55.11,55,79.67,74.64,72,1,1,1,1,0.4,0.4,0.6,0.52,0,1.4,3.79,1,1
8/30/2007 16:23,55.2,55,79.95,74.68,72,1,1,1,1,0.4,0.4,0.6,0.52,0,1.4,3.79,1,1
8/30/2007 16:24,55.1,55,79.49,74.62,72,1,1,1,1,0.4,0.4,0.6,0.52,0,1.4,3.79,1,1
8/30/2007 16:25,55.13,55,79.01,74.55,72,1,1,1,1,0.4,0.4,0.6,0.52,0,1.4,3.79,1,1
8/30/2007 16:26,55.07,55,78.66,74.5,72,1,1,1,1,0.4,0.4,0.6,0.52,0,1.4,3.79,1,1
8/30/2007 16:27,54.96,55,78.41,74.46,72,1,1,1,1,0.4,0.4,0.6,0.52,0,1.4,3.79,1,1
8/30/2007 16:28,54.99,55,78.58,74.48,71.99,1,1,1,1,0.4,0.4,0.6,0.52,0,1.4,3.79,1,1
8/30/2007 16:29,54.98,55,78.82,74.51,71.99,1,1,1,1,0.4,0.4,0.6,0.52,0,1.4,3.79,1,1
8/30/2007 16:30,54.94,55,78.87,74.51,71.99,1,1,1,1,0.4,0.4,0.6,0.52,0,1.4,3.79,1,1
8/30/2007 16:31,55,55,79.03,74.53,71.99,1,1,1,1,0.4,0.4,0.6,0.52,0,1.4,3.8,1,1
8/30/2007 16:32,55.13,55,79.11,74.53,71.99,1,1,1,1,0.4,0.4,0.6,0.52,0,1.4,3.8,1,1
8/30/2007 16:33,55.04,55,78.85,74.5,71.99,1,1,1,1,0.4,0.4,0.6,0.52,0,1.4,3.8,1,1
8/30/2007 16:34,55.07,55,78.38,74.43,71.99,1,1,1,1,0.4,0.4,0.6,0.52,0,1.4,3.8,1,1
8/30/2007 16:35,54.94,55,77.88,74.37,71.99,1,1,1,1,0.4,0.4,0.6,0.52,0,1.4,3.8,1,1
8/30/2007 16:36,54.93,55,77.65,74.33,71.99,1,1,1,1,0.4,0.4,0.6,0.52,0,1.4,3.81,1,1
8/30/2007 16:37,54.99,55,77.92,74.37,71.99,1,1,1,1,0.4,0.4,0.6,0.52,0,1.4,3.81,1,1
8/30/2007 16:38,54.98,55,78.24,74.41,71.99,1,1,1,1,0.4,0.4,0.6,0.52,0,1.4,3.81,1,1
8/30/2007 16:39,55.07,55,78.51,74.44,71.99,1,1,1,1,0.4,0.4,0.6,0.52,0,1.4,3.81,1,1
8/30/2007 16:40,55.26,55,79.04,74.51,71.99,1,1,1,1,0.4,0.4,0.6,0.52,0,1.4,3.81,1,1
8/30/2007 16:41,55.01,55,79.28,74.54,71.99,1,1,1,1,0.4,0.4,0.6,0.52,0,1.4,3.81,1,1
8/30/2007 16:42,54.99,55,78.86,74.49,71.99,1,1,1,1,0.4,0.4,0.6,0.52,0,1.4,3.81,1,1
8/30/2007 16:43,54.94,55,78.75,74.48,71.99,1,1,1,1,0.4,0.4,0.6,0.52,0,1.4,3.81,1,1
8/30/2007 16:44,55,55,79.05,74.52,71.99,1,1,1,1,0.4,0.4,0.6,0.52,0,1.4,3.81,1,1
8/30/2007 16:45,54.97,55,79.24,74.54,71.99,1,1,1,1,0.4,0.4,0.6,0.52,0,1.4,3.81,1,1
8/30/2007 16:46,55.02,55,79.23,74.54,71.99,1,1,1,1,0.4,0.4,0.6,0.52,0,1.4,3.81,1,1
8/30/2007 16:47,54.97,55,79.04,74.52,71.99,1,1,1,1,0.4,0.4,0.6,0.52,0,1.4,3.81,1,1
8/30/2007 16:48,55.14,55,78.91,74.5,71.99,1,1,1,1,0.4,0.4,0.6,0.52,0,1.4,3.81,1,1
8/30/2007 16:49,54.91,55,78.67,74.47,71.99,1,1,1,1,0.4,0.4,0.6,0.52,0,1.4,3.81,1,1
8/30/2007 16:50,54.84,55,78.45,74.44,71.99,1,1,1,1,0.4,0.4,0.6,0.52,0,1.4,3.81,1,1
8/30/2007 16:51,54.81,55,78.54,74.45,71.99,1,1,1,1,0.4,0.4,0.6,0.52,0,1.4,3.81,1,1
8/30/2007 16:52,54.79,55,78.71,74.46,71.99,1,1,1,1,0.4,0.4,0.6,0.52,0,1.4,3.81,1,1
8/30/2007 16:53,54.88,55,79.18,74.52,71.99,1,1,1,1,0.4,0.4,0.6,0.52,0,1.4,3.81,1,1
8/30/2007 16:54,54.82,55,79.7,74.58,71.98,1,1,1,1,0.4,0.4,0.6,0.52,0,1.4,3.81,1,1
8/30/2007 16:55,54.89,55,80.03,74.62,71.98,1,1,1,1,0.4,0.4,0.6,0.52,0,1.4,3.82,1,1
8/30/2007 16:56,54.95,55,80.18,74.63,71.99,1,1,1,1,0.4,0.4,0.6,0.52,0,1.4,3.82,1,1
8/30/2007 16:57,54.91,55,80.06,74.61,71.99,1,1,1,1,0.4,0.4,0.6,0.52,0,1.4,3.82,1,1
8/30/2007 16:58,54.86,55,79.72,74.57,71.99,1,1,1,1,0.4,0.4,0.6,0.52,0,1.4,3.82,1,1
8/30/2007 16:59,54.9,55,79.17,74.5,71.99,1,1,1,1,0.4,0.4,0.6,0.52,0,1.4,3.82,1,1
8/30/2007 17:00,54.78,55,78.84,74.46,71.99,1,1,1,1,0.4,0.4,0.6,0.51,0,1.4,3.82,1,1
8/30/2007 17:01,54.76,55,78.3,74.39,71.99,1,1,1,1,0.4,0.4,0.6,0.51,0,1.4,3.82,1,1
8/30/2007 17:02,54.78,55,77.8,74.33,71.99,1,1,1,1,0.4,0.4,0.6,0.51,0,1.4,3.82,1,1
8/30/2007 17:03,54.78,55,77.68,74.31,71.98,1,1,1,1,0.4,0.4,0.6,0.51,0,1.4,3.82,1,1
8/30/2007 17:04,54.88,55,77.74,74.32,71.98,1,1,1,1,0.4,0.4,0.6,0.51,0,1.4,3.83,1,1
8/30/2007 17:05,54.85,55,78.03,74.35,71.98,1,1,1,1,0.4,0.4,0.6,0.51,0,1.4,3.83,1,1
8/30/2007 17:06,54.97,55,78.54,74.41,71.98,1,1,1,1,0.4,0.4,0.6,0.51,0,1.4,3.83,1,1
8/30/2007 17:07,55.03,55,78.98,74.46,71.99,1,1,1,1,0.4,0.4,0.6,0.51,0,1.4,3.83,1,1
8/30/2007 17:08,54.88,55,79.08,74.47,71.99,1,1,1,1,0.4,0.4,0.6,0.51,0,1.4,3.83,1,1
8/30/2007 17:09,54.92,55,78.93,74.46,71.99,1,1,1,1,0.4,0.4,0.6,0.51,0,1.4,3.83,1,1
8/30/2007 17:10,55.08,55,78.89,74.46,71.99,1,1,1,1,0.4,0.4,0.6,0.51,0,1.4,3.83,1,1
8/30/2007 17:11,55.01,55,78.89,74.46,72,1,1,1,1,0.4,0.4,0.6,0.51,0,1.4,3.83,1,1
8/30/2007 17:12,54.96,55,78.85,74.46,72,1,1,1,1,0.4,0.4,0.6,0.51,0,1.4,3.83,1,1
8/30/2007 17:13,55.05,55,78.73,74.45,72,1,1,1,1,0.4,0.4,0.6,0.51,0,1.4,3.82,1,1
8/30/2007 17:14,55.04,55,78.58,74.44,72,1,1,1,1,0.4,0.4,0.6,0.51,0,1.4,3.82,1,1
8/30/2007 17:15,55.07,55,78.49,74.43,72,1,1,1,1,0.4,0.4,0.6,0.51,0,1.4,3.82,1,1
8/30/2007 17:16,55.01,55,78.4,74.42,72,1,1,1,1,0.4,0.4,0.6,0.51,0,1.4,3.82,1,1
8/30/2007 17:17,54.97,55,78.29,74.41,72,1,1,1,1,0.4,0.4,0.6,0.51,0,1.4,3.82,1,1
8/30/2007 17:18,55.04,55,78.28,74.41,72,1,1,1,1,0.4,0.4,0.6,0.51,0,1.4,3.82,1,1
8/30/2007 17:19,55.06,55,78.24,74.4,72,1,1,1,1,0.4,0.4,0.6,0.51,0,1.4,3.82,1,1
8/30/2007 17:20,55.03,55,78.29,74.41,72,1,1,1,1,0.4,0.4,0.6,0.51,0,1.4,3.82,1,1
8/30/2007 17:21,55.08,55,78.28,74.41,72,1,1,1,1,0.4,0.4,0.6,0.51,0,1.4,3.82,1,1
8/30/2007 17:22,55.08,55,78.22,74.4,72,1,1,1,1,0.4,0.4,0.6,0.51,0,1.4,3.82,1,1
8/30/2007 17:23,55.05,55,77.99,74.37,72,1,1,1,1,0.4,0.4,0.6,0.51,0,1.4,3.82,1,1
8/30/2007 17:24,55.13,55,78.04,74.38,72,1,1,1,1,0.4,0.4,0.6,0.52,0,1.4,3.82,1,1
8/30/2007 17:25,55.1,55,78.21,74.4,72,1,1,1,1,0.4,0.4,0.6,0.52,0,1.4,3.82,1,1
8/30/2007 17:26,55.04,55,78.23,74.4,72,1,1,1,1,0.4,0.4,0.6,0.52,0,1.4,3.82,1,1
8/30/2007 17:27,55.09,55,78.22,74.4,72,1,1,1,1,0.4,0.4,0.6,0.52,0,1.4,3.82,1,1
8/30/2007 17:28,55.01,55,78.45,74.42,72,1,1,1,1,0.4,0.4,0.6,0.52,0,1.4,3.82,1,1
8/30/2007 17:29,54.98,55,78.49,74.43,72,1,1,1,1,0.4,0.4,0.6,0.52,0,1.4,3.82,1,1
8/30/2007 17:30,55.05,55,78.3,74.4,72,1,1,1,1,0.4,0.4,0.6,0.52,0,1.4,3.82,1,1
8/30/2007 17:31,55.08,55,78.2,74.39,72,1,1,1,1,0.4,0.4,0.6,0.52,0,1.4,3.82,1,1
8/30/2007 17:32,55.1,55,78.35,74.41,72,1,1,1,1,0.4,0.4,0.6,0.52,0,1.4,3.82,1,1
8/30/2007 17:33,55,55,78.39,74.41,72,1,1,1,1,0.4,0.4,0.6,0.52,0,1.4,3.82,1,1
8/30/2007 17:34,54.91,55,78.26,74.39,71.99,1,1,1,1,0.4,0.4,0.6,0.52,0,1.4,3.82,1,1
8/30/2007 17:35,54.91,55,78.17,74.38,71.99,1,1,1,1,0.4,0.4,0.6,0.51,0,1.4,3.82,1,1
8/30/2007 17:36,54.98,55,77.99,74.35,71.99,1,1,1,1,0.4,0.4,0.6,0.51,0,1.4,3.83,1,1
8/30/2007 17:37,54.91,55,77.88,74.34,71.99,1,1,1,1,0.4,0.4,0.6,0.51,0,1.4,3.83,1,1
8/30/2007 17:38,54.93,55,77.73,74.32,71.99,1,1,1,1,0.4,0.4,0.6,0.51,0,1.4,3.83,1,1
8/30/2007 17:39,54.95,55,77.82,74.32,71.99,1,1,1,1,0.4,0.4,0.6,0.51,0,1.4,3.83,1,1
8/30/2007 17:40,54.84,55,77.79,74.32,71.99,1,1,1,1,0.4,0.4,0.6,0.51,0,1.4,3.83,1,1
8/30/2007 17:41,55.02,55,77.68,74.3,71.99,1,1,1,1,0.4,0.4,0.6,0.51,0,1.4,3.83,1,1
8/30/2007 17:42,54.91,55,77.58,74.29,71.99,1,1,1,1,0.4,0.4,0.6,0.51,0,1.4,3.83,1,1
8/30/2007 17:43,54.92,55,77.71,74.3,71.99,1,1,1,1,0.4,0.4,0.6,0.51,0,1.4,3.84,1,1
8/30/2007 17:44,54.96,55,77.66,74.29,71.99,1,1,1,1,0.4,0.4,0.6,0.51,0,1.4,3.84,1,1
8/30/2007 17:45,54.94,55,77.55,74.28,71.99,1,1,1,1,0.4,0.4,0.6,0.51,0,1.4,3.84,1,1
8/30/2007 17:46,54.97,55,77.48,74.27,71.99,1,1,1,1,0.4,0.4,0.6,0.51,0,1.4,3.84,1,1
8/30/2007 17:47,55.02,55,77.35,74.26,71.99,1,1,1,1,0.4,0.4,0.6,0.51,0,1.4,3.84,1,1
8/30/2007 17:48,54.93,55,77.37,74.26,71.99,1,1,1,1,0.4,0.4,0.6,0.51,0,1.4,3.84,1,1
8/30/2007 17:49,55.02,55,77.48,74.27,71.99,1,1,1,1,0.4,0.4,0.6,0.51,0,1.4,3.84,1,1
8/30/2007 17:50,55.02,55,77.7,74.3,71.99,1,1,1,1,0.4,0.4,0.6,0.51,0,1.4,3.84,1,1
8/30/2007 17:51,54.98,55,77.74,74.3,71.99,1,1,1,1,0.4,0.4,0.6,0.51,0,1.4,3.84,1,1
8/30/2007 17:52,55.03,55,77.41,74.27,71.99,1,1,1,1,0.4,0.4,0.6,0.51,0,1.4,3.84,1,1
8/30/2007 17:53,54.97,55,77.22,74.25,71.99,1,1,1,1,0.4,0.4,0.6,0.51,0,1.4,3.84,1,1
8/30/2007 17:54,54.92,55,76.97,74.22,71.99,1,1,1,1,0.4,0.4,0.6,0.51,0,1.4,3.84,1,1
8/30/2007 17:55,55.04,55,76.98,74.22,71.99,1,1,1,1,0.4,0.4,0.6,0.51,0,1.4,3.84,1,1
8/30/2007 17:56,55.05,55,77.13,74.24,71.99,1,1,1,1,0.4,0.4,0.6,0.51,0,1.4,3.84,1,1
8/30/2007 17:57,54.95,55,77.17,74.25,72,1,1,1,1,0.4,0.4,0.6,0.51,0,1.4,3.84,1,1
8/30/2007 17:58,55.02,55,77.08,74.17,71.92,1,1,1,1,0.4,0.4,0.6,0.51,0,1.4,3.84,1,1
8/30/2007 17:59,54.78,55,77.07,73.97,71.76,1,1,1,1,0.4,0.4,0.6,0.51,0,1.4,3.87,1,1
8/30/2007 18:00,68.34,55,77.05,73.52,71.75,1,0,1,0,0,0,1,0.11,0,1.4,4.42,0,1
8/30/2007 18:01,79.97,55,77.11,72.85,71.8,1,0,1,0,0,0,1,0,0,1.4,3.82,0,1
8/30/2007 18:02,86.91,55,77.03,72.25,71.93,1,0,1,0,0,0,1,0,0,1.4,3.37,0,1
8/30/2007 18:03,90.34,55,76.98,72.24,72.12,1,0,1,0,0,0,1,0,0,1.4,3.14,0,1
8/30/2007 18:04,91.98,55,77.06,72.43,72.35,1,0,1,0,0,0,1,0,0,1.4,2.93,0,1
8/30/2007 18:05,91.87,55,76.99,72.67,72.61,1,0,1,0,0,0,1,0,0,1.4,2.62,0,1
8/30/2007 18:06,90.67,55,77,72.94,72.89,1,0,1,0,0,0,1,0,0,1.4,2.03,0,1
8/30/2007 18:07,89.37,55,76.92,73.2,73.17,1,0,1,0,0,0,1,0,0,1.4,1.48,0,1
8/30/2007 18:08,88.46,55,76.98,73.45,73.42,1,0,1,0,0,0,1,0,0,1.4,1.32,0,1
8/30/2007 18:09,88,55,77.17,73.69,73.65,1,0,1,0,0,0,1,0,0,1.4,1.2,0,1
8/30/2007 18:10,87.84,55,77.44,73.92,73.89,1,0,1,0,0,0,1,0,0,1.4,1.09,0,1
8/30/2007 18:11,87.83,55,77.46,74.16,74.12,1,0,1,0,0,0,1,0,0,1.4,1.08,0,1
8/30/2007 18:12,87.92,55,77.33,74.39,74.36,1,0,1,0,0,0,1,0,0,1.4,1.08,0,1
8/30/2007 18:13,88.03,55,77.23,74.61,74.58,1,0,1,0,0,0,1,0,0,1.4,1.08,0,1
8/30/2007 18:14,88.15,55,77.12,74.83,74.81,1,0,1,0,0,0,1,0,0,1.4,1.08,0,1
8/30/2007 18:15,88.28,55,77.09,75.05,75.03,1,0,1,0,0,0,1,0,0,1.4,1.08,0,1
8/30/2007 18:16,88.42,55,77.17,75.26,75.24,1,0,1,0,0,0,1,0,0,1.4,1.08,0,1
8/30/2007 18:17,88.55,55,77.29,75.47,75.45,1,0,1,0,0,0,1,0,0,1.4,1.08,0,1
8/30/2007 18:18,88.69,55,77.32,75.67,75.66,1,0,1,0,0,0,1,0,0,1.4,1.08,0,1
8/30/2007 18:19,88.83,55,77.37,75.87,75.86,1,0,1,0,0,0,1,0,0,1.4,1.08,0,1
8/30/2007 18:20,88.96,55,77.36,76.07,76.06,1,0,1,0,0,0,1,0,0,1.4,1.08,0,1
8/30/2007 18:21,89.09,55,77.55,76.27,76.26,1,0,1,0,0,0,1,0,0,1.4,1.08,0,1
8/30/2007 18:22,89.22,55,77.76,76.46,76.45,1,0,1,0,0,0,1,0,0,1.4,1.08,0,1
8/30/2007 18:23,89.34,55,77.77,76.65,76.64,1,0,1,0,0,0,1,0,0,1.4,1.08,0,1
8/30/2007 18:24,89.46,55,77.51,76.83,76.83,1,0,1,0,0,0,1,0,0,1.4,1.08,0,1
8/30/2007 18:25,89.57,55,77.29,77.01,77.01,1,0,1,0,0,0,1,0,0,1.4,1.08,0,1
8/30/2007 18:26,89.69,55,77.2,77.19,77.19,1,0,1,0,0,0,1,0,0,1.4,1.08,0,1
8/30/2007 18:27,89.8,55,77.13,77.36,77.37,1,0,1,0,0,0,1,0,0,1.4,1.08,0,1
8/30/2007 18:28,89.92,55,77.08,77.54,77.54,1,0,1,0,0,0,1,0,0,1.4,1.08,0,1
8/30/2007 18:29,90.03,55,76.96,77.7,77.71,1,0,1,0,0,0,1,0,0,1.4,1.08,0,1
8/30/2007 18:30,90.14,55,76.87,77.87,77.88,1,0,1,0,0,0,1,0,0,1.4,1.08,0,1
8/30/2007 18:31,90.24,55,76.74,78.03,78.04,1,0,1,0,0,0,1,0,0,1.4,1.08,0,1
8/30/2007 18:32,90.34,55,76.73,78.19,78.21,1,0,1,0,0,0,1,0,0,1.4,1.08,0,1
8/30/2007 18:33,90.44,55,76.65,78.35,78.37,1,0,1,0,0,0,1,0,0,1.4,1.08,0,1
8/30/2007 18:34,90.54,55,76.64,78.5,78.52,1,0,1,0,0,0,1,0,0,1.4,1.08,0,1
8/30/2007 18:35,90.64,55,76.67,78.66,78.68,1,0,1,0,0,0,1,0,0,1.4,1.08,0,1
8/30/2007 18:36,90.74,55,76.63,78.81,78.83,1,0,1,0,0,0,1,0,0,1.4,1.08,0,1
8/30/2007 18:37,90.84,55,76.51,78.95,78.98,1,0,1,0,0,0,1,0,0,1.4,1.08,0,1
8/30/2007 18:38,90.94,55,76.4,79.09,79.12,1,0,1,0,0,0,1,0,0,1.4,1.08,0,1
8/30/2007 18:39,91.02,55,76.36,79.24,79.27,1,0,1,0,0,0,1,0,0,1.4,1.08,0,1
8/30/2007 18:40,91.11,55,76.3,79.38,79.41,1,0,1,0,0,0,1,0,0,1.4,1.08,0,1
8/30/2007 18:41,91.2,55,76.28,79.51,79.54,1,0,1,0,0,0,1,0,0,1.4,1.08,0,1
8/30/2007 18:42,91.28,55,76.2,79.65,79.68,1,0,1,0,0,0,1,0,0,1.4,1.08,0,1
8/30/2007 18:43,91.36,55,76.14,79.78,79.82,1,0,1,0,0,0,1,0,0,1.4,1.08,0,1
8/30/2007 18:44,91.44,55,76.15,79.91,79.95,1,0,1,0,0,0,1,0,0,1.4,1.08,0,1
8/30/2007 18:45,91.52,55,76.22,80.04,80.08,1,0,1,0,0,0,1,0,0,1.4,1.08,0,1
8/30/2007 18:46,91.6,55,76.26,80.17,80.2,1,0,1,0,0,0,1,0,0,1.4,1.08,0,1
8/30/2007 18:47,91.67,55,76.28,80.29,80.33,1,0,1,0,0,0,1,0,0,1.4,1.08,0,1
8/30/2007 18:48,91.74,55,76.25,80.41,80.45,1,0,1,0,0,0,1,0,0,1.4,1.08,0,1
8/30/2007 18:49,91.82,55,76.19,80.53,80.57,1,0,1,0,0,0,1,0,0,1.4,1.08,0,1
8/30/2007 18:50,91.89,55,76.27,80.65,80.69,1,0,1,0,0,0,1,0,0,1.4,1.08,0,1
8/30/2007 18:51,91.96,55,76.27,80.76,80.81,1,0,1,0,0,0,1,0,0,1.4,1.08,0,1
8/30/2007 18:52,92.03,55,76.2,80.88,80.92,1,0,1,0,0,0,1,0,0,1.4,1.08,0,1
8/30/2007 18:53,92.1,55,76.21,80.99,81.04,1,0,1,0,0,0,1,0,0,1.4,1.08,0,1
8/30/2007 18:54,92.17,55,76.05,81.1,81.15,1,0,1,0,0,0,1,0,0,1.4,1.08,0,1
8/30/2007 18:55,92.23,55,75.99,81.2,81.25,1,0,1,0,0,0,1,0,0,1.4,1.08,0,1
8/30/2007 18:56,92.28,55,76.04,81.31,81.36,1,0,1,0,0,0,1,0,0,1.4,1.08,0,1
8/30/2007 18:57,92.34,55,76.05,81.41,81.47,1,0,1,0,0,0,1,0,0,1.4,1.08,0,1
8/30/2007 18:58,92.39,55,76.05,81.52,81.57,1,0,1,0,0,0,1,0,0,1.4,1.08,0,1
8/30/2007 18:59,92.46,55,76.03,81.62,81.67,1,0,1,0,0,0,1,0,0,1.4,1.08,0,1
8/30/2007 19:00,92.52,55,75.98,81.71,81.77,1,0,1,0,0,0,1,0,0,1.4,1.08,0,1
8/30/2007 19:01,92.57,55,75.91,81.81,81.86,1,0,1,0,0,0,1,0,0,1.4,1.08,0,1
8/30/2007 19:02,92.62,55,75.83,81.9,81.96,1,0,1,0,0,0,1,0,0,1.4,1.08,0,1
8/30/2007 19:03,92.67,55,75.68,81.99,82.05,1,0,1,0,0,0,1,0,0,1.4,1.08,0,1
8/30/2007 19:04,92.72,55,75.64,82.08,82.14,1,0,1,0,0,0,1,0,0,1.4,1.08,0,1
8/30/2007 19:05,92.77,55,75.57,82.17,82.23,1,0,1,0,0,0,1,0,0,1.4,1.08,0,1
8/30/2007 19:06,92.82,55,75.49,82.25,82.32,1,0,1,0,0,0,1,0,0,1.4,1.08,0,1
8/30/2007 19:07,92.86,55,75.49,82.34,82.41,1,0,1,0,0,0,1,0,0,1.4,1.08,0,1
8/30/2007 19:08,92.91,55,75.47,82.42,82.49,1,0,1,0,0,0,1,0,0,1.4,1.08,0,1
8/30/2007 19:09,92.96,55,75.47,82.5,82.57,1,0,1,0,0,0,1,0,0,1.4,1.08,0,1
8/30/2007 19:10,93,55,75.38,82.58,82.65,1,0,1,0,0,0,1,0,0,1.4,1.08,0,1
8/30/2007 19:11,93.03,55,75.33,82.66,82.73,1,0,1,0,0,0,1,0,0,1.4,1.08,0,1
8/30/2007 19:12,93.07,55,75.38,82.74,82.81,1,0,1,0,0,0,1,0,0,1.4,1.08,0,1
8/30/2007 19:13,93.11,55,75.32,82.82,82.89,1,0,1,0,0,0,1,0,0,1.4,1.08,0,1
8/30/2007 19:14,93.15,55,75.32,82.89,82.96,1,0,1,0,0,0,1,0,0,1.4,1.08,0,1
8/30/2007 19:15,93.18,55,75.36,82.96,83.04,1,0,1,0,0,0,1,0,0,1.4,1.08,0,1
8/30/2007 19:16,93.22,55,75.39,83.04,83.11,1,0,1,0,0,0,1,0,0,1.4,1.08,0,1
8/30/2007 19:17,93.25,55,75.5,83.11,83.18,1,0,1,0,0,0,1,0,0,1.4,1.08,0,1
8/30/2007 19:18,93.29,55,75.48,83.18,83.25,1,0,1,0,0,0,1,0,0,1.4,1.08,0,1
8/30/2007 19:19,93.32,55,75.33,83.24,83.32,1,0,1,0,0,0,1,0,0,1.4,1.08,0,1
8/30/2007 19:20,93.34,55,75.18,83.31,83.39,1,0,1,0,0,0,1,0,0,1.4,1.08,0,1
8/30/2007 19:21,93.37,55,75.09,83.37,83.45,1,0,1,0,0,0,1,0,0,1.4,1.08,0,1
